"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify publication date is displayed in Ukrainian format","7316","VerifyPublicationDateIsDisplayedInUkrainianFormat","","Wed May 06 07:43:07 UTC 2026","passed","Wed May 06 07:43:14 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInUkrainianFormat"
"Event category tag is valid","19791","TC037_Step3_CategoryTag_IsValidValue","","Wed May 06 07:43:39 UTC 2026","broken","Wed May 06 07:43:59 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step3_CategoryTag_IsValidValue"
"Event image is present","20936","TC037_Step2_EventImage_IsPresentAndLoaded","","Wed May 06 07:43:18 UTC 2026","broken","Wed May 06 07:43:39 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step2_EventImage_IsPresentAndLoaded"
"","21557","Login_WithInvalidPassword_ShouldShowError","green_city_sh.Tests","Wed May 06 07:41:47 UTC 2026","passed","Wed May 06 07:42:09 UTC 2026","InvalidPasswordTests","green_city_sh.Tests.Tests","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
"Validate Title field (required, max length 170, validation behavior)","44975","VerifyTitleFieldValidationAndCreation","","Wed May 06 07:41:14 UTC 2026","broken","Wed May 06 07:41:59 UTC 2026","News","GreenCity","CreateNewsTitleValidationTests","VerifyTitleFieldValidationAndCreation"
"","3258","VerifyHomePageLoads","green_city_sh.Tests","Wed May 06 07:41:44 UTC 2026","passed","Wed May 06 07:41:47 UTC 2026","HomePageTests","green_city_sh.Tests.Tests","HomePageTests","VerifyHomePageLoads"
"Verify that searching for events using a keyword returns cards contain the searched keyword in their title","6270","SearchByKeywordReturnsMatchingEvents","green_city_sh.Tests","Wed May 06 07:41:38 UTC 2026","broken","Wed May 06 07:41:44 UTC 2026","EventsSearchTests","green_city_sh.Tests.Tests","EventsSearchTests","SearchByKeywordReturnsMatchingEvents"
"Validation error for short description","19011","TC010_Step2_ValidErrorAppears","","Wed May 06 07:45:38 UTC 2026","broken","Wed May 06 07:45:57 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step2_ValidErrorAppears"
"TC-034: Editing user profile","19575","EditProfile_ShouldSaveAndRevertChanges","green_city_sh.Tests","Wed May 06 07:44:59 UTC 2026","broken","Wed May 06 07:45:18 UTC 2026","ProfileTests","green_city_sh.Tests.Tests","ProfileTests","EditProfile_ShouldSaveAndRevertChanges"
"Event card is visible","23201","TC037_Step1_FirstEventCard_IsVisible","","Wed May 06 07:42:55 UTC 2026","passed","Wed May 06 07:43:18 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step1_FirstEventCard_IsVisible"
"Comment field becomes active after click","53518","TC001_Step1_ClickCommentField_BecomesActive","","Wed May 06 07:42:49 UTC 2026","passed","Wed May 06 07:43:43 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step1_ClickCommentField_BecomesActive"
"","28955","VerifyUserCanCreateNewEvent","green_city_sh.Tests","Wed May 06 07:41:47 UTC 2026","passed","Wed May 06 07:42:16 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests","CreateEventsTests","VerifyUserCanCreateNewEvent"
"TC-009: Successful creation of a 1-day online event with all mandatory fields and a picture","32735","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully","green_city_sh.Tests","Wed May 06 07:41:14 UTC 2026","broken","Wed May 06 07:41:47 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests","CreateEventsTests","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully"
"Verify that login with invalid email format shows error and disables Sign In button","24412","AttemptToLoginWithInvalidEmail","green_city_sh.Tests","Wed May 06 07:42:25 UTC 2026","passed","Wed May 06 07:42:49 UTC 2026","LoginTests","green_city_sh.Tests.Tests","LoginTests","AttemptToLoginWithInvalidEmail"
"Verify guest restrictions on Event page","8582","VerifyGuestRestrictionsOnEventPage","","Wed May 06 07:41:29 UTC 2026","passed","Wed May 06 07:41:38 UTC 2026","Format","GreenCity","EventPageTests","VerifyGuestRestrictionsOnEventPage"
"Search news by keyword - verify that only news containing the keyword are displayed and the counter updates","19474","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword","green_city_sh.Tests","Wed May 06 07:42:35 UTC 2026","broken","Wed May 06 07:42:54 UTC 2026","NewsPageTests","green_city_sh.Tests.Tests","NewsPageTests","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword"
"Event status is open or closed","20156","TC037_Step5_EventStatus_IsOpenOrClosed","","Wed May 06 07:44:19 UTC 2026","broken","Wed May 06 07:44:39 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step5_EventStatus_IsOpenOrClosed"
"Valid title is accepted","19501","TC010_Step1_EnterValidTitle_TitleIsAccepted","","Wed May 06 07:45:18 UTC 2026","broken","Wed May 06 07:45:38 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"TC-024: Successful login to the system with valid credentials","5657","VerifySuccessfulLoginWithValidCredentials","green_city_sh.Tests","Wed May 06 07:41:59 UTC 2026","passed","Wed May 06 07:42:05 UTC 2026","LoginTests","green_city_sh.Tests.Tests","LoginTests","VerifySuccessfulLoginWithValidCredentials"
"Filter and Search Functionality","20321","SearchTypeAndDateRange","green_city_sh.Tests","Wed May 06 07:42:35 UTC 2026","failed","Wed May 06 07:42:55 UTC 2026","SearchTypeAndDateRangeTest","green_city_sh.Tests.Tests","SearchTypeAndDateRangeTest","SearchTypeAndDateRange"
"Title validation","20967","TC011_Step3_PublishButton_RemainsDisabled","","Wed May 06 07:43:17 UTC 2026","broken","Wed May 06 07:43:38 UTC 2026","","GreenCity","TC011_CreateEventTest","TC011_Step3_PublishButton_RemainsDisabled"
"Comment visible after refresh","19445","TC001_Step4_AfterPageRefresh_CommentRemainsVisible","","Wed May 06 07:44:23 UTC 2026","broken","Wed May 06 07:44:42 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step4_AfterPageRefresh_CommentRemainsVisible"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","18881","FilterNewsByTags_ShowsOnlyNewsWithThatTag","green_city_sh.Tests","Wed May 06 07:42:16 UTC 2026","broken","Wed May 06 07:42:35 UTC 2026","NewsPageTests","green_city_sh.Tests.Tests","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"Action button is enabled","19636","TC037_Step6_ActionButtons_ArePresentAndEnabled","","Wed May 06 07:44:39 UTC 2026","broken","Wed May 06 07:44:59 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step6_ActionButtons_ArePresentAndEnabled"
"Verify that the user can reply to another user's comment","20847","VerifyThatUserCanReplyToAnotherUserComment","","Wed May 06 07:43:53 UTC 2026","broken","Wed May 06 07:44:14 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanReplyToAnotherUserComment"
"Entered valid text is displayed","19868","TC001_Step2_EnterValidText_IsDisplayedInInput","","Wed May 06 07:43:43 UTC 2026","broken","Wed May 06 07:44:02 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step2_EnterValidText_IsDisplayedInInput"
"Verify that ""Create event"" button redirects to the event creation","14926","CreateEventTest","green_city_sh.Tests","Wed May 06 07:41:14 UTC 2026","passed","Wed May 06 07:41:29 UTC 2026","CreateEventButtonTest","green_city_sh.Tests.Tests","CreateEventButtonTest","CreateEventTest"
"TC-025: Attempt to login with invalid password","19554","AttemptToLoginWithInvalidPassword","green_city_sh.Tests","Wed May 06 07:42:05 UTC 2026","passed","Wed May 06 07:42:25 UTC 2026","LoginTests","green_city_sh.Tests.Tests","LoginTests","AttemptToLoginWithInvalidPassword"
"Verify that the user can successfully edit their own comment","20229","VerifyThatUserCanEditTheirOwnComment","","Wed May 06 07:43:14 UTC 2026","broken","Wed May 06 07:43:34 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Date time format is valid","19883","TC037_Step4_DateTimeFormat_IsValid","","Wed May 06 07:43:59 UTC 2026","broken","Wed May 06 07:44:19 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step4_DateTimeFormat_IsValid"
"Verify that the user can delete their comment and the counter updates","44736","VerifyDeletingUserCommentAndCounterUpdates","","Wed May 06 07:42:15 UTC 2026","passed","Wed May 06 07:43:00 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyDeletingUserCommentAndCounterUpdates"
"Verify publication date is displayed in American format","6720","VerifyPublicationDateIsDisplayedInAmericanFormat","","Wed May 06 07:43:00 UTC 2026","passed","Wed May 06 07:43:07 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInAmericanFormat"
"Verify that the comments are displayed down the news page section","6044","VerifyCommentsCount","","Wed May 06 07:42:09 UTC 2026","broken","Wed May 06 07:42:15 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyCommentsCount"
"Verify that a new user can successfully register with valid data and receives a confirmation message.","6349","Register_WithValidData_ShouldShowSuccessMessage","green_city_sh.Tests","Wed May 06 07:42:20 UTC 2026","passed","Wed May 06 07:42:27 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests","RegistrationTests","Register_WithValidData_ShouldShowSuccessMessage"
"Verify that the user can successfully edit their own comment","18874","VerifyThatUserCanEditTheirOwnComment","","Wed May 06 07:43:34 UTC 2026","broken","Wed May 06 07:43:53 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Inability to save an event with a whitespace value in 'Title' field","22533","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted","","Wed May 06 07:42:54 UTC 2026","passed","Wed May 06 07:43:17 UTC 2026","","GreenCity","TC011_CreateEventTest","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted"
"","8053","Register_WithInvalidEmail_ShouldShowValidationError","green_city_sh.Tests","Wed May 06 07:42:27 UTC 2026","passed","Wed May 06 07:42:35 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests","RegistrationTests","Register_WithInvalidEmail_ShouldShowValidationError"
"Verify that the user can save an event and view it in bookmarks","16635","VerifySavingEventAndViewingInBookmarks","","Wed May 06 07:41:14 UTC 2026","passed","Wed May 06 07:41:31 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifySavingEventAndViewingInBookmarks"
"Verify that the user can cancel joining an event","40287","VerifyCancelJoiningEvent","","Wed May 06 07:41:40 UTC 2026","passed","Wed May 06 07:42:20 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCancelJoiningEvent"
"Verify that the user cannot submit a comment with an uploaded image only","9121","VerifyCommentSubmissionWithImageOnly","","Wed May 06 07:41:31 UTC 2026","passed","Wed May 06 07:41:40 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCommentSubmissionWithImageOnly"
"Submitted comment increases counter","20212","TC001_Step3_SubmitsComment_CountIncreasedByOne","","Wed May 06 07:44:02 UTC 2026","broken","Wed May 06 07:44:23 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step3_SubmitsComment_CountIncreasedByOne"
"TC-027: Successful logout from the site (Sign Out)","19114","Logout_AfterSuccessfulLogin_ShouldEndUserSession","green_city_sh.Tests","Wed May 06 07:40:55 UTC 2026","passed","Wed May 06 07:41:14 UTC 2026","LogoutTests","green_city_sh.Tests.Tests","LogoutTests","Logout_AfterSuccessfulLogin_ShouldEndUserSession"
"Publish button remains disabled for invalid description","19147","TC010_Step3_PublishButton_RemainsDisabled","","Wed May 06 07:45:57 UTC 2026","broken","Wed May 06 07:46:16 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step3_PublishButton_RemainsDisabled"
