"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that activities response contains non-empty list","763","VerifyGetUserActivities_ReturnsNonEmptyList","","Wed May 20 07:41:43 UTC 2026","passed","Wed May 20 07:41:44 UTC 2026","","HabitAssign Activity API Tests","HabitAssignActivityAPITests","VerifyGetUserActivities_ReturnsNonEmptyList"
"Get favorites habits list test","306","GetFavoritesHabitsTest","","Wed May 20 07:41:43 UTC 2026","passed","Wed May 20 07:41:43 UTC 2026","Habits","API Tests","HabitApiTests","GetFavoritesHabitsTest"
"Verify that the user can save an event and view it in bookmarks","10361","VerifySavingEventAndViewingInBookmarks","","Wed May 20 07:42:42 UTC 2026","passed","Wed May 20 07:42:52 UTC 2026","Format","UI Tests","EventDetailsPageTests","VerifySavingEventAndViewingInBookmarks"
"","135","VerifySearchPlaces_Unauthorized_Returns401","","Wed May 20 07:41:46 UTC 2026","passed","Wed May 20 07:41:46 UTC 2026","","API Tests","SearchPlacesAPITests","VerifySearchPlaces_Unauthorized_Returns401"
"Search news by keyword - verify that only news containing the keyword are displayed and the counter updates","11664","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword","","Wed May 20 07:44:11 UTC 2026","passed","Wed May 20 07:44:22 UTC 2026","NewsPage","UI Tests","NewsPageTests","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword"
"Delete event - verify event can be deleted successfully","994","DeleteEvent_Success","","Wed May 20 07:41:42 UTC 2026","passed","Wed May 20 07:41:43 UTC 2026","","API Tests","EventsAPITests","DeleteEvent_Success"
"Verify creating a user successfully","137","VerifyCreateUserSuccessfully","","Wed May 20 07:41:46 UTC 2026","failed","Wed May 20 07:41:46 UTC 2026","User-controller","API Tests","UserApiTests","VerifyCreateUserSuccessfully"
"Verify updating the user's status successfully","45","VerifyUpdateUserStatusSuccessfully","","Wed May 20 07:41:46 UTC 2026","failed","Wed May 20 07:41:46 UTC 2026","User-controller","API Tests","UserApiTests","VerifyUpdateUserStatusSuccessfully"
"Verify that the comments are displayed down the news page section","25516","VerifyCommentsCount","","Wed May 20 07:43:20 UTC 2026","passed","Wed May 20 07:43:45 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyCommentsCount"
"Verify that authenticated user can successfully get activities between specified dates","583","VerifyGetUserActivities_ReturnsSuccessStatusCode","","Wed May 20 07:41:44 UTC 2026","passed","Wed May 20 07:41:44 UTC 2026","","HabitAssign Activity API Tests","HabitAssignActivityAPITests","VerifyGetUserActivities_ReturnsSuccessStatusCode"
"Verify deleting eco news comment","711","VerifyDeletingEcoNewsComment","","Wed May 20 07:41:38 UTC 2026","passed","Wed May 20 07:41:39 UTC 2026","Eco-news-comment-controller","API Tests","EcoNewsCommentApiTests","VerifyDeletingEcoNewsComment"
"Verify creating eco news with an invalid data in the description field","136","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Wed May 20 07:41:42 UTC 2026","passed","Wed May 20 07:41:42 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
"Verify soft deleting a user successfully","47","VerifySoftDeleteUser","","Wed May 20 07:41:46 UTC 2026","failed","Wed May 20 07:41:47 UTC 2026","User-controller","API Tests","UserApiTests","VerifySoftDeleteUser"
"Verify updating the user's name successfully","45","VerifyUpdateUserNameSuccessfully","","Wed May 20 07:41:46 UTC 2026","failed","Wed May 20 07:41:46 UTC 2026","User-controller","API Tests","UserApiTests","VerifyUpdateUserNameSuccessfully"
"Verify publication date is displayed in American format","10314","VerifyPublicationDateIsDisplayedInAmericanFormat","","Wed May 20 07:43:57 UTC 2026","passed","Wed May 20 07:44:08 UTC 2026","Format","UI Tests","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInAmericanFormat"
"","25888","Login_WithInvalidPassword_ShouldShowError","","Wed May 20 07:43:00 UTC 2026","passed","Wed May 20 07:43:26 UTC 2026","","UI Tests","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
"","7371","VerifyHomePageLoads","","Wed May 20 07:42:53 UTC 2026","passed","Wed May 20 07:43:00 UTC 2026","","UI Tests","HomePageTests","VerifyHomePageLoads"
"Verify that all assigned habits have status INPROGRESS or ACQUIRED","653","VerifyGetAllAssignedHabits_ContainsOnlyInprogressOrAcquiredStatus","","Wed May 20 07:41:43 UTC 2026","passed","Wed May 20 07:41:44 UTC 2026","","HabitAssign API Tests","HabitAssignAPITests","VerifyGetAllAssignedHabits_ContainsOnlyInprogressOrAcquiredStatus"
"Verify creating eco news with an invalid data in the description field","76","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Wed May 20 07:41:42 UTC 2026","passed","Wed May 20 07:41:43 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
"Valid title is accepted","11709","TC010_Step1_EnterValidTitle_TitleIsAccepted","","Wed May 20 07:44:22 UTC 2026","passed","Wed May 20 07:44:34 UTC 2026","Create event","UI Tests","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"Event status is open or closed","21446","TC037_Step5_EventStatus_IsOpenOrClosed","","Wed May 20 07:46:22 UTC 2026","passed","Wed May 20 07:46:43 UTC 2026","Events","UI Tests","TC037_EventCardUITest","TC037_Step5_EventStatus_IsOpenOrClosed"
"","55","VerifySearchEvents_WithUserRole_Returns403","","Wed May 20 07:41:46 UTC 2026","passed","Wed May 20 07:41:46 UTC 2026","Search Events API Tests","API Tests","SearchEventsAPITests","VerifySearchEvents_WithUserRole_Returns403"
