"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify adding eco news to favorites being unauthorized","19","VerifyAddingEcoNewsToFavoritesNewsBeingUnauthorized","","Wed May 13 13:27:12 UTC 2026","passed","Wed May 13 13:27:12 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyAddingEcoNewsToFavoritesNewsBeingUnauthorized"
"Comment field becomes active after click","40332","TC001_Step1_ClickCommentField_BecomesActive","","Wed May 13 13:29:32 UTC 2026","broken","Wed May 13 13:30:13 UTC 2026","Comments","UI Tests","TC001_AddCommentTests","TC001_Step1_ClickCommentField_BecomesActive"
"","22244","Login_WithInvalidPassword_ShouldShowError","","Wed May 13 13:28:23 UTC 2026","passed","Wed May 13 13:28:45 UTC 2026","","UI Tests","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
"Verify that user can delete own comment","310","DeleteComment_Success","","Wed May 13 13:27:11 UTC 2026","passed","Wed May 13 13:27:11 UTC 2026","","API Tests","HabitsCommentAPITests","DeleteComment_Success"
"Verify that authorized user can get friends list","128","VerifyGetFriends","","Wed May 13 13:27:10 UTC 2026","passed","Wed May 13 13:27:10 UTC 2026","Friend API Tests","API Tests","FriendTests","VerifyGetFriends"
"Verify that comments returns successfully","39","GetEventComments","","Wed May 13 13:27:05 UTC 2026","passed","Wed May 13 13:27:05 UTC 2026","Event Comments API Tests","API Tests","EventCommentApiTests","GetEventComments"
"TC-027: Successful logout from the site (Sign Out)","13710","Logout_AfterSuccessfulLogin_ShouldEndUserSession","","Wed May 13 13:28:30 UTC 2026","passed","Wed May 13 13:28:43 UTC 2026","","UI Tests","LogoutTests","Logout_AfterSuccessfulLogin_ShouldEndUserSession"
"Add habit to favorites test","1042","AddHabitToFavoritesTest","","Wed May 13 13:27:09 UTC 2026","passed","Wed May 13 13:27:10 UTC 2026","Habits","API Tests","HabitApiTests","AddHabitToFavoritesTest"
"Verify getting eco news content by id successfully","452","VerifyGettingEcoNewsByIdSuccessfully","","Wed May 13 13:27:03 UTC 2026","passed","Wed May 13 13:27:03 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyGettingEcoNewsByIdSuccessfully"
"","361","VerifySearchEvents_WithoutToken_Returns401","","Wed May 13 13:27:12 UTC 2026","passed","Wed May 13 13:27:12 UTC 2026","Search Events API Tests","API Tests","SearchEventsAPITests","VerifySearchEvents_WithoutToken_Returns401"
"Publish button remains disabled for invalid description","21926","TC010_Step3_PublishButton_RemainsDisabled","","Wed May 13 13:30:39 UTC 2026","broken","Wed May 13 13:31:00 UTC 2026","Create event","UI Tests","TC010_PublishButton_RemainsDisabled","TC010_Step3_PublishButton_RemainsDisabled"
"Title validation","21931","TC011_Step3_PublishButton_RemainsDisabled","","Wed May 13 13:30:15 UTC 2026","broken","Wed May 13 13:30:37 UTC 2026","Create event","UI Tests","TC011_CreateEventTest","TC011_Step3_PublishButton_RemainsDisabled"
"Verify editing eco news by id successfully","2657","VerifyEditingEcoNewsByIdSuccessfully","","Wed May 13 13:27:06 UTC 2026","passed","Wed May 13 13:27:09 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyEditingEcoNewsByIdSuccessfully"
"","5387","Register_WithInvalidEmail_ShouldShowValidationError","","Wed May 13 13:29:27 UTC 2026","passed","Wed May 13 13:29:32 UTC 2026","","UI Tests","RegistrationTests","Register_WithInvalidEmail_ShouldShowValidationError"
"TC-009: Successful creation of a 1-day online event with all mandatory fields and a picture","39409","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully","","Wed May 13 13:27:12 UTC 2026","broken","Wed May 13 13:27:52 UTC 2026","","UI Tests","CreateEventsTests","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully"
"Comment visible after refresh","19915","TC001_Step4_AfterPageRefresh_CommentRemainsVisible","","Wed May 13 13:30:56 UTC 2026","broken","Wed May 13 13:31:16 UTC 2026","Comments","UI Tests","TC001_AddCommentTests","TC001_Step4_AfterPageRefresh_CommentRemainsVisible"
"Verify getting eco news comment by ID","857","VerifyGettingEcoNewsCommentById","","Wed May 13 13:27:06 UTC 2026","passed","Wed May 13 13:27:07 UTC 2026","Eco-news-comment-controller","API Tests","EcoNewsCommentApiTests","VerifyGettingEcoNewsCommentById"
"Verify that authenticated user can get the first event from the list","361","VerifyGetFirstEvent_Success","","Wed May 13 13:27:03 UTC 2026","passed","Wed May 13 13:27:03 UTC 2026","","API Tests","EventsAPITests","VerifyGetFirstEvent_Success"
"Verify that getting event with non-existent ID returns 404","16","VerifyGetNonExistentEvent_ReturnsNotFound","","Wed May 13 13:27:03 UTC 2026","passed","Wed May 13 13:27:03 UTC 2026","","API Tests","EventsAPITests","VerifyGetNonExistentEvent_ReturnsNotFound"
"Verify that the user can successfully edit their own comment","20398","VerifyThatUserCanEditTheirOwnComment","","Wed May 13 13:30:30 UTC 2026","broken","Wed May 13 13:30:50 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Add habit to favorites test","766","CreateCustomHabitTest","","Wed May 13 13:27:10 UTC 2026","passed","Wed May 13 13:27:11 UTC 2026","Habits","API Tests","HabitApiTests","CreateCustomHabitTest"
"Verify that authorized user can't like their own comment","832","UnableLikeCommentAuthorizedUser","","Wed May 13 13:27:05 UTC 2026","passed","Wed May 13 13:27:06 UTC 2026","Event Comments API Tests","API Tests","EventCommentApiTests","UnableLikeCommentAuthorizedUser"
"Entered valid text is displayed","22238","TC001_Step2_EnterValidText_IsDisplayedInInput","","Wed May 13 13:30:13 UTC 2026","broken","Wed May 13 13:30:35 UTC 2026","Comments","UI Tests","TC001_AddCommentTests","TC001_Step2_EnterValidText_IsDisplayedInInput"
