"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify publication date is displayed in Ukrainian format","7271","VerifyPublicationDateIsDisplayedInUkrainianFormat","","Mon May 11 12:32:08 UTC 2026","passed","Mon May 11 12:32:15 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInUkrainianFormat"
"","32920","VerifyUserCanCreateNewEvent","green_city_sh.Tests","Mon May 11 12:30:40 UTC 2026","passed","Mon May 11 12:31:12 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests.WEB","CreateEventsTests","VerifyUserCanCreateNewEvent"
"Entered valid text is displayed","55185","TC001_Step2_EnterValidText_IsDisplayedInInput","","Mon May 11 12:32:38 UTC 2026","passed","Mon May 11 12:33:33 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step2_EnterValidText_IsDisplayedInInput"
"Valid title is accepted","5749","TC010_Step1_EnterValidTitle_TitleIsAccepted","","Mon May 11 12:35:02 UTC 2026","passed","Mon May 11 12:35:08 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"Verify that authorized user can't like their own comment","96","UnnableLikeCommentAuthorizedUser","green_city_sh.Tests","Mon May 11 12:30:09 UTC 2026","passed","Mon May 11 12:30:09 UTC 2026","EventCommentApiTests","green_city_sh.Tests.Tests.API","EventCommentApiTests","UnnableLikeCommentAuthorizedUser"
"Verify that the comments are displayed down the news page section","6042","VerifyCommentsCount","","Mon May 11 12:31:05 UTC 2026","broken","Mon May 11 12:31:11 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyCommentsCount"
"Verify guest restrictions on Event page","8129","VerifyGuestRestrictionsOnEventPage","","Mon May 11 12:30:23 UTC 2026","passed","Mon May 11 12:30:31 UTC 2026","Format","GreenCity","EventPageTests","VerifyGuestRestrictionsOnEventPage"
"TC-024: Successful login to the system with valid credentials","6364","VerifySuccessfulLoginWithValidCredentials","","Mon May 11 12:30:53 UTC 2026","passed","Mon May 11 12:30:59 UTC 2026","LoginPage","","LoginTests","VerifySuccessfulLoginWithValidCredentials"
"Event status is open or closed","21533","TC037_Step5_EventStatus_IsOpenOrClosed","","Mon May 11 12:33:36 UTC 2026","passed","Mon May 11 12:33:57 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step5_EventStatus_IsOpenOrClosed"
"Filter and Search Functionality","19851","SearchTypeAndDateRange","green_city_sh.Tests","Mon May 11 12:31:32 UTC 2026","failed","Mon May 11 12:31:52 UTC 2026","SearchTypeAndDateRangeTest","green_city_sh.Tests.Tests.WEB","SearchTypeAndDateRangeTest","SearchTypeAndDateRange"
"Submitted comment increases counter","41686","TC001_Step3_SubmitsComment_CountIncreasedByOne","","Mon May 11 12:33:33 UTC 2026","passed","Mon May 11 12:34:15 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step3_SubmitsComment_CountIncreasedByOne"
"Search news by keyword - verify that only news containing the keyword are displayed and the counter updates","10214","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword","","Mon May 11 12:31:54 UTC 2026","passed","Mon May 11 12:32:04 UTC 2026","NewsPage","","NewsPageTests","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword"
"Verify that ""Create event"" button redirects to the event creation","14697","CreateEventTest","green_city_sh.Tests","Mon May 11 12:30:08 UTC 2026","passed","Mon May 11 12:30:23 UTC 2026","CreateEventButtonTest","green_city_sh.Tests.Tests.WEB","CreateEventButtonTest","CreateEventTest"
"Verify that the user can successfully edit their own comment","10822","VerifyThatUserCanEditTheirOwnComment","","Mon May 11 12:32:26 UTC 2026","passed","Mon May 11 12:32:37 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
