"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Comment field becomes active after click","53629","TC001_Step1_ClickCommentField_BecomesActive","","Tue May 12 11:11:35 UTC 2026","passed","Tue May 12 11:12:29 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step1_ClickCommentField_BecomesActive"
"Verify deleting eco news by id successfully","747","VerifyDeletingNewsByIdSuccessfully","","Tue May 12 11:09:56 UTC 2026","passed","Tue May 12 11:09:57 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyDeletingNewsByIdSuccessfully"
"Verify that authorized user can't like their own comment","560","UnableLikeCommentAuthorizedUser","green_city_sh.Tests","Tue May 12 11:09:57 UTC 2026","passed","Tue May 12 11:09:57 UTC 2026","EventCommentApiTests","green_city_sh.Tests.Tests.API","EventCommentApiTests","UnableLikeCommentAuthorizedUser"
"","6673","VerifyHomePageLoads","green_city_sh.Tests","Tue May 12 11:10:31 UTC 2026","passed","Tue May 12 11:10:38 UTC 2026","HomePageTests","green_city_sh.Tests.Tests.WEB","HomePageTests","VerifyHomePageLoads"
"Verify that authorized user can update their comment","530","UpdateCommentAuthorizedUser","green_city_sh.Tests","Tue May 12 11:09:57 UTC 2026","failed","Tue May 12 11:09:58 UTC 2026","EventCommentApiTests","green_city_sh.Tests.Tests.API","EventCommentApiTests","UpdateCommentAuthorizedUser"
"Verify that user can get active comments for a habit","215","GetActiveComments_Success","green_city_sh.Tests","Tue May 12 11:09:55 UTC 2026","passed","Tue May 12 11:09:55 UTC 2026","HabitsCommentAPITests","green_city_sh.Tests.Tests.API","HabitsCommentAPITests","GetActiveComments_Success"
"Verify adding eco news to favorites being unauthorized","34","VerifyAddingEcoNewsToFavoritesNewsBeingUnauthorized","","Tue May 12 11:10:01 UTC 2026","passed","Tue May 12 11:10:01 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyAddingEcoNewsToFavoritesNewsBeingUnauthorized"
"TC-034: Editing user profile","19772","EditProfile_ShouldSaveAndRevertChanges","green_city_sh.Tests","Tue May 12 11:14:18 UTC 2026","broken","Tue May 12 11:14:37 UTC 2026","ProfileTests","green_city_sh.Tests.Tests.WEB","ProfileTests","EditProfile_ShouldSaveAndRevertChanges"
"Verify that user can add a comment to a habit","505","AddComment_Success","green_city_sh.Tests","Tue May 12 11:09:55 UTC 2026","passed","Tue May 12 11:09:55 UTC 2026","HabitsCommentAPITests","green_city_sh.Tests.Tests.API","HabitsCommentAPITests","AddComment_Success"
"Verify creating eco news being unauthorized","396","VerifyCreatingEcoNewsBeingUnauthorized","","Tue May 12 11:10:00 UTC 2026","passed","Tue May 12 11:10:01 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyCreatingEcoNewsBeingUnauthorized"
"","6577","Register_WithInvalidEmail_ShouldShowValidationError","green_city_sh.Tests","Tue May 12 11:11:20 UTC 2026","passed","Tue May 12 11:11:27 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests.WEB","RegistrationTests","Register_WithInvalidEmail_ShouldShowValidationError"
"Verify editing eco news by id successfully","1572","VerifyEditingEcoNewsByIdSuccessfully","","Tue May 12 11:09:57 UTC 2026","passed","Tue May 12 11:09:58 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyEditingEcoNewsByIdSuccessfully"
"Verify that searching for events using a keyword returns cards contain the searched keyword in their title","7218","SearchByKeywordReturnsMatchingEvents","green_city_sh.Tests","Tue May 12 11:10:24 UTC 2026","passed","Tue May 12 11:10:31 UTC 2026","EventsSearchTests","green_city_sh.Tests.Tests.WEB","EventsSearchTests","SearchByKeywordReturnsMatchingEvents"
"TC-027: Successful logout from the site (Sign Out)","20520","Logout_AfterSuccessfulLogin_ShouldEndUserSession","green_city_sh.Tests","Tue May 12 11:13:57 UTC 2026","broken","Tue May 12 11:14:18 UTC 2026","LogoutTests","green_city_sh.Tests.Tests.WEB","LogoutTests","Logout_AfterSuccessfulLogin_ShouldEndUserSession"
"Entered valid text is displayed","20791","TC001_Step2_EnterValidText_IsDisplayedInInput","","Tue May 12 11:12:29 UTC 2026","broken","Tue May 12 11:12:50 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step2_EnterValidText_IsDisplayedInInput"
"Verify that comments returns successfully","705","GetEventComments","green_city_sh.Tests","Tue May 12 11:09:56 UTC 2026","passed","Tue May 12 11:09:57 UTC 2026","EventCommentApiTests","green_city_sh.Tests.Tests.API","EventCommentApiTests","GetEventComments"
"Verify publication date is displayed in Ukrainian format","20585","VerifyPublicationDateIsDisplayedInUkrainianFormat","","Tue May 12 11:12:15 UTC 2026","broken","Tue May 12 11:12:35 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInUkrainianFormat"
"Verify guest restrictions on Event page","7800","VerifyGuestRestrictionsOnEventPage","","Tue May 12 11:10:16 UTC 2026","passed","Tue May 12 11:10:24 UTC 2026","Format","GreenCity","EventPageTests","VerifyGuestRestrictionsOnEventPage"
"Verify that the user cannot submit a comment with an uploaded image only","8943","VerifyCommentSubmissionWithImageOnly","","Tue May 12 11:10:19 UTC 2026","passed","Tue May 12 11:10:28 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCommentSubmissionWithImageOnly"
"Filter and Search Functionality","19178","SearchTypeAndDateRange","green_city_sh.Tests","Tue May 12 11:11:27 UTC 2026","failed","Tue May 12 11:11:46 UTC 2026","SearchTypeAndDateRangeTest","green_city_sh.Tests.Tests.WEB","SearchTypeAndDateRangeTest","SearchTypeAndDateRange"
"","20407","Login_WithInvalidPassword_ShouldShowError","green_city_sh.Tests","Tue May 12 11:10:38 UTC 2026","passed","Tue May 12 11:10:58 UTC 2026","InvalidPasswordTests","green_city_sh.Tests.Tests.WEB","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
"Verify creating eco news with an invalid data in the description field","69","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Tue May 12 11:09:58 UTC 2026","passed","Tue May 12 11:09:59 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
"Verify that the user can cancel joining an event","41000","VerifyCancelJoiningEvent","","Tue May 12 11:10:28 UTC 2026","passed","Tue May 12 11:11:09 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCancelJoiningEvent"
"Event card is visible","21436","TC037_Step1_FirstEventCard_IsVisible","","Tue May 12 11:11:50 UTC 2026","broken","Tue May 12 11:12:12 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step1_FirstEventCard_IsVisible"
"Verify that the user can reply to another user's comment","22238","VerifyThatUserCanReplyToAnotherUserComment","","Tue May 12 11:13:16 UTC 2026","broken","Tue May 12 11:13:39 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanReplyToAnotherUserComment"
"Verify that authorized user can delete their comment","654","DeleteCommentAuthorizedUser","green_city_sh.Tests","Tue May 12 11:09:55 UTC 2026","passed","Tue May 12 11:09:56 UTC 2026","EventCommentApiTests","green_city_sh.Tests.Tests.API","EventCommentApiTests","DeleteCommentAuthorizedUser"
"Verify creating eco news with an invalid data in the description field","49","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Tue May 12 11:09:59 UTC 2026","passed","Tue May 12 11:09:59 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
"Get  habits list test","533","GetHabitsTest","green_city_sh.Tests","Tue May 12 11:09:56 UTC 2026","passed","Tue May 12 11:09:57 UTC 2026","HabitApiTests","green_city_sh.Tests.Tests.API","HabitApiTests","GetHabitsTest"
"Event category tag is valid","21410","TC037_Step3_CategoryTag_IsValidValue","","Tue May 12 11:12:32 UTC 2026","broken","Tue May 12 11:12:54 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step3_CategoryTag_IsValidValue"
"Validation error for short description","20853","TC010_Step2_ValidErrorAppears","","Tue May 12 11:14:57 UTC 2026","broken","Tue May 12 11:15:18 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step2_ValidErrorAppears"
"Submitted comment increases counter","20261","TC001_Step3_SubmitsComment_CountIncreasedByOne","","Tue May 12 11:12:50 UTC 2026","broken","Tue May 12 11:13:10 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step3_SubmitsComment_CountIncreasedByOne"
"Add habit to favorites test","332","CreateCustomHabitTest","green_city_sh.Tests","Tue May 12 11:09:56 UTC 2026","passed","Tue May 12 11:09:56 UTC 2026","HabitApiTests","green_city_sh.Tests.Tests.API","HabitApiTests","CreateCustomHabitTest"
"","556","VerifySignInNotValidPassword","green_city_sh.Tests","Tue May 12 11:09:56 UTC 2026","passed","Tue May 12 11:09:56 UTC 2026","LoginAPITests","green_city_sh.Tests.Tests.API","LoginAPITests","VerifySignInNotValidPassword"
"Add habit to favorites test","519","AddHabitToFavoritesTest","green_city_sh.Tests","Tue May 12 11:09:55 UTC 2026","passed","Tue May 12 11:09:56 UTC 2026","HabitApiTests","green_city_sh.Tests.Tests.API","HabitApiTests","AddHabitToFavoritesTest"
"Verify that authorized user can add comment to event","443","AddCommentAuthorizedUser","green_city_sh.Tests","Tue May 12 11:09:55 UTC 2026","passed","Tue May 12 11:09:55 UTC 2026","EventCommentApiTests","green_city_sh.Tests.Tests.API","EventCommentApiTests","AddCommentAuthorizedUser"
"Event status is open or closed","22262","TC037_Step5_EventStatus_IsOpenOrClosed","","Tue May 12 11:13:15 UTC 2026","broken","Tue May 12 11:13:37 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step5_EventStatus_IsOpenOrClosed"
"Verify that user can delete own comment","638","DeleteComment_Success","green_city_sh.Tests","Tue May 12 11:09:55 UTC 2026","passed","Tue May 12 11:09:56 UTC 2026","HabitsCommentAPITests","green_city_sh.Tests.Tests.API","HabitsCommentAPITests","DeleteComment_Success"
"TC-024: Successful login to the system with valid credentials","5576","VerifySuccessfulLoginWithValidCredentials","","Tue May 12 11:10:45 UTC 2026","passed","Tue May 12 11:10:50 UTC 2026","LoginPage","","LoginTests","VerifySuccessfulLoginWithValidCredentials"
"Verify editing eco news with an invalid data in the title field","702","VerifyUpdatingEcoNewsWithInvalidTitleField","","Tue May 12 11:09:59 UTC 2026","passed","Tue May 12 11:10:00 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyUpdatingEcoNewsWithInvalidTitleField"
"Verify creating eco news successfully","1510","VerifyCreatingEcoNewsSuccessfully","","Tue May 12 11:09:55 UTC 2026","passed","Tue May 12 11:09:56 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyCreatingEcoNewsSuccessfully"
"Verify getting eco news content by id successfully","229","VerifyGettingEcoNewsByIdSuccessfully","","Tue May 12 11:09:54 UTC 2026","passed","Tue May 12 11:09:55 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyGettingEcoNewsByIdSuccessfully"
"Valid title is accepted","19815","TC010_Step1_EnterValidTitle_TitleIsAccepted","","Tue May 12 11:14:37 UTC 2026","broken","Tue May 12 11:14:57 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"Verify that the user can delete their comment and the counter updates","47859","VerifyDeletingUserCommentAndCounterUpdates","","Tue May 12 11:11:06 UTC 2026","passed","Tue May 12 11:11:54 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyDeletingUserCommentAndCounterUpdates"
"Publish button remains disabled for invalid description","20347","TC010_Step3_PublishButton_RemainsDisabled","","Tue May 12 11:15:18 UTC 2026","broken","Tue May 12 11:15:38 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step3_PublishButton_RemainsDisabled"
"Verify that authorized user can get friends list","102","VerifyGetFriends","green_city_sh.Tests","Tue May 12 11:09:54 UTC 2026","passed","Tue May 12 11:09:54 UTC 2026","FriendTests","green_city_sh.Tests.Tests.API","FriendTests","VerifyGetFriends"
"Verify that login with invalid email format shows error and disables Sign In button","24131","AttemptToLoginWithInvalidEmail","","Tue May 12 11:11:11 UTC 2026","passed","Tue May 12 11:11:35 UTC 2026","LoginPage","","LoginTests","AttemptToLoginWithInvalidEmail"
"TC-009: Successful creation of a 1-day online event with all mandatory fields and a picture","37224","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully","green_city_sh.Tests","Tue May 12 11:09:57 UTC 2026","broken","Tue May 12 11:10:34 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests.WEB","CreateEventsTests","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully"
"Inability to save an event with a whitespace value in 'Title' field","22598","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted","","Tue May 12 11:11:46 UTC 2026","passed","Tue May 12 11:12:08 UTC 2026","","GreenCity","TC011_CreateEventTest","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted"
"Action button is enabled","19930","TC037_Step6_ActionButtons_ArePresentAndEnabled","","Tue May 12 11:13:37 UTC 2026","broken","Tue May 12 11:13:57 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step6_ActionButtons_ArePresentAndEnabled"
"Verify that authorized user can add friend","752","VerifyAddFriend","green_city_sh.Tests","Tue May 12 11:09:53 UTC 2026","passed","Tue May 12 11:09:54 UTC 2026","FriendTests","green_city_sh.Tests.Tests.API","FriendTests","VerifyAddFriend"
"Date time format is valid","21392","TC037_Step4_DateTimeFormat_IsValid","","Tue May 12 11:12:54 UTC 2026","broken","Tue May 12 11:13:15 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step4_DateTimeFormat_IsValid"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","14073","FilterNewsByTags_ShowsOnlyNewsWithThatTag","","Tue May 12 11:11:29 UTC 2026","passed","Tue May 12 11:11:43 UTC 2026","NewsPage","","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"Verify that the user can save an event and view it in bookmarks","18514","VerifySavingEventAndViewingInBookmarks","","Tue May 12 11:10:01 UTC 2026","passed","Tue May 12 11:10:19 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifySavingEventAndViewingInBookmarks"
"Verify publication date is displayed in American format","20251","VerifyPublicationDateIsDisplayedInAmericanFormat","","Tue May 12 11:11:54 UTC 2026","broken","Tue May 12 11:12:15 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInAmericanFormat"
"Search news by keyword - verify that only news containing the keyword are displayed and the counter updates","7441","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword","","Tue May 12 11:11:43 UTC 2026","passed","Tue May 12 11:11:50 UTC 2026","NewsPage","","NewsPageTests","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword"
"Verify creating eco news with an invalid data in the description field","62","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Tue May 12 11:09:59 UTC 2026","passed","Tue May 12 11:09:59 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
"Verify that filter results are displayed correctly when selecting 'Events' and 'Ads'","25418","FilterByEventsAndAds_DisplaysCorrectResults","","Tue May 12 11:11:03 UTC 2026","failed","Tue May 12 11:11:29 UTC 2026","NewsPage","","NewsPageTests","FilterByEventsAndAds_DisplaysCorrectResults"
"","28948","VerifyUserCanCreateNewEvent","green_city_sh.Tests","Tue May 12 11:10:34 UTC 2026","passed","Tue May 12 11:11:03 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests.WEB","CreateEventsTests","VerifyUserCanCreateNewEvent"
"Verify editing eco news with an invalid data in the title field","704","VerifyUpdatingEcoNewsWithInvalidTitleField","","Tue May 12 11:10:00 UTC 2026","passed","Tue May 12 11:10:00 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyUpdatingEcoNewsWithInvalidTitleField"
"Get favorites habits list test","179","GetFavoritesHabitsTest","green_city_sh.Tests","Tue May 12 11:09:56 UTC 2026","passed","Tue May 12 11:09:56 UTC 2026","HabitApiTests","green_city_sh.Tests.Tests.API","HabitApiTests","GetFavoritesHabitsTest"
"Verify getting eco news by invalid id","75","VerifyGettingEcoNewsDataByInvalidId","","Tue May 12 11:09:58 UTC 2026","passed","Tue May 12 11:09:58 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyGettingEcoNewsDataByInvalidId"
"Verify that the comments are displayed down the news page section","8051","VerifyCommentsCount","","Tue May 12 11:10:58 UTC 2026","broken","Tue May 12 11:11:06 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyCommentsCount"
"Event image is present","20319","TC037_Step2_EventImage_IsPresentAndLoaded","","Tue May 12 11:12:12 UTC 2026","broken","Tue May 12 11:12:32 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step2_EventImage_IsPresentAndLoaded"
"","231","VerifySuccessSignIn","green_city_sh.Tests","Tue May 12 11:09:56 UTC 2026","passed","Tue May 12 11:09:57 UTC 2026","LoginAPITests","green_city_sh.Tests.Tests.API","LoginAPITests","VerifySuccessSignIn"
"Verify creating eco news with an invalid data in the description field","90","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Tue May 12 11:09:59 UTC 2026","passed","Tue May 12 11:09:59 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
