"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validate Title field (required, max length 170, validation behavior)","45039","VerifyTitleFieldValidationAndCreation","","Wed May 06 20:51:36 UTC 2026","broken","Wed May 06 20:52:21 UTC 2026","News","GreenCity","CreateNewsTitleValidationTests","VerifyTitleFieldValidationAndCreation"
"Inability to save an event with a whitespace value in 'Title' field","22120","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted","","Wed May 06 20:53:23 UTC 2026","passed","Wed May 06 20:53:45 UTC 2026","","GreenCity","TC011_CreateEventTest","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted"
"Search news by keyword - verify that only news containing the keyword are displayed and the counter updates","9226","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword","","Wed May 06 20:53:28 UTC 2026","passed","Wed May 06 20:53:37 UTC 2026","NewsPage","","NewsPageTests","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword"
"Action button is enabled","21683","TC037_Step6_ActionButtons_ArePresentAndEnabled","","Wed May 06 20:55:32 UTC 2026","passed","Wed May 06 20:55:53 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step6_ActionButtons_ArePresentAndEnabled"
"","6502","Register_WithInvalidEmail_ShouldShowValidationError","green_city_sh.Tests","Wed May 06 20:52:55 UTC 2026","passed","Wed May 06 20:53:01 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests.WEB","RegistrationTests","Register_WithInvalidEmail_ShouldShowValidationError"
"","20904","Login_WithInvalidPassword_ShouldShowError","green_city_sh.Tests","Wed May 06 20:52:16 UTC 2026","passed","Wed May 06 20:52:37 UTC 2026","InvalidPasswordTests","green_city_sh.Tests.Tests.WEB","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
"Verify that login with invalid email format shows error and disables Sign In button","23623","AttemptToLoginWithInvalidEmail","","Wed May 06 20:52:49 UTC 2026","passed","Wed May 06 20:53:12 UTC 2026","LoginPage","","LoginTests","AttemptToLoginWithInvalidEmail"
"Verify that the user can save an event and view it in bookmarks","15619","VerifySavingEventAndViewingInBookmarks","","Wed May 06 20:51:36 UTC 2026","passed","Wed May 06 20:51:52 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifySavingEventAndViewingInBookmarks"
"Verify that the user can delete their comment and the counter updates","34213","VerifyDeletingUserCommentAndCounterUpdates","","Wed May 06 20:53:01 UTC 2026","passed","Wed May 06 20:53:35 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyDeletingUserCommentAndCounterUpdates"
"Event status is open or closed","22293","TC037_Step5_EventStatus_IsOpenOrClosed","","Wed May 06 20:55:09 UTC 2026","passed","Wed May 06 20:55:32 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step5_EventStatus_IsOpenOrClosed"
"Publish button remains disabled for invalid description","8096","TC010_Step3_PublishButton_RemainsDisabled","","Wed May 06 20:56:54 UTC 2026","passed","Wed May 06 20:57:02 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step3_PublishButton_RemainsDisabled"
"Verify publication date is displayed in American format","8172","VerifyPublicationDateIsDisplayedInAmericanFormat","","Wed May 06 20:53:35 UTC 2026","passed","Wed May 06 20:53:43 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInAmericanFormat"
"Event image is present","24516","TC037_Step2_EventImage_IsPresentAndLoaded","","Wed May 06 20:54:00 UTC 2026","passed","Wed May 06 20:54:25 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step2_EventImage_IsPresentAndLoaded"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","18407","FilterNewsByTags_ShowsOnlyNewsWithThatTag","","Wed May 06 20:53:10 UTC 2026","passed","Wed May 06 20:53:28 UTC 2026","NewsPage","","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"Entered valid text is displayed","55578","TC001_Step2_EnterValidText_IsDisplayedInInput","","Wed May 06 20:54:10 UTC 2026","passed","Wed May 06 20:55:06 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step2_EnterValidText_IsDisplayedInInput"
"Verify that the user can successfully edit their own comment","7643","VerifyThatUserCanEditTheirOwnComment","","Wed May 06 20:53:52 UTC 2026","broken","Wed May 06 20:54:00 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Verify that the user can reply to another user's comment","41152","VerifyThatUserCanReplyToAnotherUserComment","","Wed May 06 20:54:11 UTC 2026","broken","Wed May 06 20:54:52 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanReplyToAnotherUserComment"
"Validation error for short description","8105","TC010_Step2_ValidErrorAppears","","Wed May 06 20:56:46 UTC 2026","passed","Wed May 06 20:56:54 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step2_ValidErrorAppears"
"","34847","VerifyUserCanCreateNewEvent","green_city_sh.Tests","Wed May 06 20:52:08 UTC 2026","passed","Wed May 06 20:52:43 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests.WEB","CreateEventsTests","VerifyUserCanCreateNewEvent"
"","622","VerifySuccessSignIn","green_city_sh.Tests","Wed May 06 20:51:36 UTC 2026","passed","Wed May 06 20:51:36 UTC 2026","LoginAPITests","green_city_sh.Tests.Tests.API","LoginAPITests","VerifySuccessSignIn"
"Event category tag is valid","22717","TC037_Step3_CategoryTag_IsValidValue","","Wed May 06 20:54:25 UTC 2026","passed","Wed May 06 20:54:47 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step3_CategoryTag_IsValidValue"
"Verify publication date is displayed in Ukrainian format","9451","VerifyPublicationDateIsDisplayedInUkrainianFormat","","Wed May 06 20:53:43 UTC 2026","passed","Wed May 06 20:53:52 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInUkrainianFormat"
"Verify that the user can successfully edit their own comment","10661","VerifyThatUserCanEditTheirOwnComment","","Wed May 06 20:54:00 UTC 2026","passed","Wed May 06 20:54:11 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Valid title is accepted","5203","TC010_Step1_EnterValidTitle_TitleIsAccepted","","Wed May 06 20:56:41 UTC 2026","passed","Wed May 06 20:56:46 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"Event card is visible","22766","TC037_Step1_FirstEventCard_IsVisible","","Wed May 06 20:53:37 UTC 2026","passed","Wed May 06 20:54:00 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step1_FirstEventCard_IsVisible"
"Verify that filter results are displayed correctly when selecting 'Events' and 'Ads'","26613","FilterByEventsAndAds_DisplaysCorrectResults","","Wed May 06 20:52:43 UTC 2026","failed","Wed May 06 20:53:10 UTC 2026","NewsPage","","NewsPageTests","FilterByEventsAndAds_DisplaysCorrectResults"
"Comment visible after refresh","42260","TC001_Step4_AfterPageRefresh_CommentRemainsVisible","","Wed May 06 20:55:49 UTC 2026","passed","Wed May 06 20:56:32 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step4_AfterPageRefresh_CommentRemainsVisible"
"Filter and Search Functionality","21255","SearchTypeAndDateRange","green_city_sh.Tests","Wed May 06 20:53:01 UTC 2026","failed","Wed May 06 20:53:23 UTC 2026","SearchTypeAndDateRangeTest","green_city_sh.Tests.Tests.WEB","SearchTypeAndDateRangeTest","SearchTypeAndDateRange"
"TC-027: Successful logout from the site (Sign Out)","11004","Logout_AfterSuccessfulLogin_ShouldEndUserSession","green_city_sh.Tests","Wed May 06 20:51:25 UTC 2026","passed","Wed May 06 20:51:36 UTC 2026","LogoutTests","green_city_sh.Tests.Tests.WEB","LogoutTests","Logout_AfterSuccessfulLogin_ShouldEndUserSession"
"TC-024: Successful login to the system with valid credentials","6290","VerifySuccessfulLoginWithValidCredentials","","Wed May 06 20:52:21 UTC 2026","passed","Wed May 06 20:52:27 UTC 2026","LoginPage","","LoginTests","VerifySuccessfulLoginWithValidCredentials"
"Verify that searching for events using a keyword returns cards contain the searched keyword in their title","10307","SearchByKeywordReturnsMatchingEvents","green_city_sh.Tests","Wed May 06 20:52:00 UTC 2026","passed","Wed May 06 20:52:11 UTC 2026","EventsSearchTests","green_city_sh.Tests.Tests.WEB","EventsSearchTests","SearchByKeywordReturnsMatchingEvents"
"TC-025: Attempt to login with invalid password","21596","AttemptToLoginWithInvalidPassword","","Wed May 06 20:52:27 UTC 2026","passed","Wed May 06 20:52:49 UTC 2026","LoginPage","","LoginTests","AttemptToLoginWithInvalidPassword"
"Verify that a new user can successfully register with valid data and receives a confirmation message.","10997","Register_WithValidData_ShouldShowSuccessMessage","green_city_sh.Tests","Wed May 06 20:52:44 UTC 2026","passed","Wed May 06 20:52:55 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests.WEB","RegistrationTests","Register_WithValidData_ShouldShowSuccessMessage"
"Verify that the comments are displayed down the news page section","23916","VerifyCommentsCount","","Wed May 06 20:52:37 UTC 2026","passed","Wed May 06 20:53:01 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyCommentsCount"
"Verify that the user cannot submit a comment with an uploaded image only","9927","VerifyCommentSubmissionWithImageOnly","","Wed May 06 20:51:52 UTC 2026","passed","Wed May 06 20:52:02 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCommentSubmissionWithImageOnly"
"Title validation","24755","TC011_Step3_PublishButton_RemainsDisabled","","Wed May 06 20:53:45 UTC 2026","passed","Wed May 06 20:54:09 UTC 2026","","GreenCity","TC011_CreateEventTest","TC011_Step3_PublishButton_RemainsDisabled"
"Verify guest restrictions on Event page","10162","VerifyGuestRestrictionsOnEventPage","","Wed May 06 20:51:50 UTC 2026","passed","Wed May 06 20:52:00 UTC 2026","Format","GreenCity","EventPageTests","VerifyGuestRestrictionsOnEventPage"
"Verify that ""Create event"" button redirects to the event creation","14429","CreateEventTest","green_city_sh.Tests","Wed May 06 20:51:36 UTC 2026","passed","Wed May 06 20:51:50 UTC 2026","CreateEventButtonTest","green_city_sh.Tests.Tests.WEB","CreateEventButtonTest","CreateEventTest"
"TC-009: Successful creation of a 1-day online event with all mandatory fields and a picture","32529","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully","green_city_sh.Tests","Wed May 06 20:51:36 UTC 2026","broken","Wed May 06 20:52:08 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests.WEB","CreateEventsTests","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully"
