"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify creating eco news with an invalid data in the description field","76","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Wed May 13 12:08:15 UTC 2026","passed","Wed May 13 12:08:15 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
"Inability to save an event with a whitespace value in 'Title' field","22948","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted","","Wed May 13 12:11:01 UTC 2026","passed","Wed May 13 12:11:24 UTC 2026","Create event","UI Tests","TC011_CreateEventTest","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted"
"Verify that a new user can successfully register with valid data and receives a confirmation message.","8535","Register_WithValidData_ShouldShowSuccessMessage","","Wed May 13 12:10:24 UTC 2026","passed","Wed May 13 12:10:32 UTC 2026","","UI Tests","RegistrationTests","Register_WithValidData_ShouldShowSuccessMessage"
"Verify that the user can cancel joining an event","41172","VerifyCancelJoiningEvent","","Wed May 13 12:09:31 UTC 2026","passed","Wed May 13 12:10:12 UTC 2026","Format","UI Tests","EventDetailsPageTests","VerifyCancelJoiningEvent"
"Valid title is accepted","9484","TC010_Step1_EnterValidTitle_TitleIsAccepted","","Wed May 13 12:10:51 UTC 2026","passed","Wed May 13 12:11:00 UTC 2026","Create event","UI Tests","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"Get favorites habits list test","260","GetFavoritesHabitsTest","","Wed May 13 12:08:12 UTC 2026","passed","Wed May 13 12:08:12 UTC 2026","Habits","API Tests","HabitApiTests","GetFavoritesHabitsTest"
"Submitted comment increases counter","41812","TC001_Step3_SubmitsComment_CountIncreasedByOne","","Wed May 13 12:12:36 UTC 2026","passed","Wed May 13 12:13:18 UTC 2026","Comments","UI Tests","TC001_AddCommentTests","TC001_Step3_SubmitsComment_CountIncreasedByOne"
"Add habit to favorites test","1156","AddHabitToFavoritesTest","","Wed May 13 12:08:10 UTC 2026","passed","Wed May 13 12:08:11 UTC 2026","Habits","API Tests","HabitApiTests","AddHabitToFavoritesTest"
"Verify adding eco news to favorites being unauthorized","337","VerifyAddingEcoNewsToFavoritesNewsBeingUnauthorized","","Wed May 13 12:08:17 UTC 2026","passed","Wed May 13 12:08:17 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyAddingEcoNewsToFavoritesNewsBeingUnauthorized"
"Verify editing eco news with an invalid data in the title field","741","VerifyUpdatingEcoNewsWithInvalidTitleField","","Wed May 13 12:08:16 UTC 2026","passed","Wed May 13 12:08:17 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyUpdatingEcoNewsWithInvalidTitleField"
"Verify that ""Create event"" button redirects to the event creation","23661","CreateEventTest","","Wed May 13 12:08:14 UTC 2026","passed","Wed May 13 12:08:38 UTC 2026","","UI Tests","CreateEventButtonTest","CreateEventTest"
"Add habit to favorites test","512","CreateCustomHabitTest","","Wed May 13 12:08:11 UTC 2026","passed","Wed May 13 12:08:12 UTC 2026","Habits","API Tests","HabitApiTests","CreateCustomHabitTest"
"Verify editing eco news with an invalid data in the title field","756","VerifyUpdatingEcoNewsWithInvalidTitleField","","Wed May 13 12:08:15 UTC 2026","passed","Wed May 13 12:08:16 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyUpdatingEcoNewsWithInvalidTitleField"
"Verify getting eco news by invalid id","56","VerifyGettingEcoNewsDataByInvalidId","","Wed May 13 12:08:15 UTC 2026","passed","Wed May 13 12:08:15 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyGettingEcoNewsDataByInvalidId"
"TC-025: Attempt to login with invalid password","23396","AttemptToLoginWithInvalidPassword","","Wed May 13 12:09:39 UTC 2026","passed","Wed May 13 12:10:02 UTC 2026","LoginPage","UI Tests","LoginTests","AttemptToLoginWithInvalidPassword"
"Date time format is valid","22189","TC037_Step4_DateTimeFormat_IsValid","","Wed May 13 12:12:27 UTC 2026","passed","Wed May 13 12:12:49 UTC 2026","Events","UI Tests","TC037_EventCardUITest","TC037_Step4_DateTimeFormat_IsValid"
"Event image is present","23883","TC037_Step2_EventImage_IsPresentAndLoaded","","Wed May 13 12:11:42 UTC 2026","passed","Wed May 13 12:12:06 UTC 2026","Events","UI Tests","TC037_EventCardUITest","TC037_Step2_EventImage_IsPresentAndLoaded"
"Verify that authorized user can add comment to event","788","AddCommentAuthorizedUser","","Wed May 13 12:08:11 UTC 2026","passed","Wed May 13 12:08:12 UTC 2026","Event Comments API Tests","API Tests","EventCommentApiTests","AddCommentAuthorizedUser"
"","83","VerifySearchPlaces_Unauthorized_Returns401","","Wed May 13 12:08:15 UTC 2026","passed","Wed May 13 12:08:15 UTC 2026","","API Tests","SearchPlacesAPITests","VerifySearchPlaces_Unauthorized_Returns401"
"Verify creating eco news with an invalid data in the description field","114","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Wed May 13 12:08:15 UTC 2026","passed","Wed May 13 12:08:15 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
"Verify creating eco news with an invalid data in the description field","58","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Wed May 13 12:08:15 UTC 2026","passed","Wed May 13 12:08:15 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
"Search news by keyword - verify that only news containing the keyword are displayed and the counter updates","14598","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword","","Wed May 13 12:10:36 UTC 2026","passed","Wed May 13 12:10:51 UTC 2026","NewsPage","UI Tests","NewsPageTests","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword"
"Filter and Search Functionality","24266","SearchTypeAndDateRange","","Wed May 13 12:10:37 UTC 2026","failed","Wed May 13 12:11:01 UTC 2026","","UI Tests","SearchTypeAndDateRangeTest","SearchTypeAndDateRange"
"Verify that the user cannot submit a comment with an uploaded image only","11311","VerifyCommentSubmissionWithImageOnly","","Wed May 13 12:09:20 UTC 2026","passed","Wed May 13 12:09:31 UTC 2026","Format","UI Tests","EventDetailsPageTests","VerifyCommentSubmissionWithImageOnly"
"Verify editing eco news by id successfully","1510","VerifyEditingEcoNewsByIdSuccessfully","","Wed May 13 12:08:13 UTC 2026","passed","Wed May 13 12:08:15 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyEditingEcoNewsByIdSuccessfully"
"","29","VerifySearchPlaces_WithUserRole_Returns403","","Wed May 13 12:08:15 UTC 2026","failed","Wed May 13 12:08:15 UTC 2026","","API Tests","SearchPlacesAPITests","VerifySearchPlaces_WithUserRole_Returns403"
"Verify that the user can successfully edit their own comment","26194","VerifyThatUserCanEditTheirOwnComment","","Wed May 13 12:10:47 UTC 2026","broken","Wed May 13 12:11:14 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Verify that authorized user can't like their own comment","729","UnableLikeCommentAuthorizedUser","","Wed May 13 12:08:12 UTC 2026","passed","Wed May 13 12:08:13 UTC 2026","Event Comments API Tests","API Tests","EventCommentApiTests","UnableLikeCommentAuthorizedUser"
"Verify that the comments are displayed down the news page section","7302","VerifyCommentsCount","","Wed May 13 12:09:46 UTC 2026","broken","Wed May 13 12:09:53 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyCommentsCount"
"Validation error for short description","9614","TC010_Step2_ValidErrorAppears","","Wed May 13 12:11:00 UTC 2026","passed","Wed May 13 12:11:10 UTC 2026","Create event","UI Tests","TC010_PublishButton_RemainsDisabled","TC010_Step2_ValidErrorAppears"
"Title validation","25817","TC011_Step3_PublishButton_RemainsDisabled","","Wed May 13 12:11:24 UTC 2026","passed","Wed May 13 12:11:50 UTC 2026","Create event","UI Tests","TC011_CreateEventTest","TC011_Step3_PublishButton_RemainsDisabled"
"Comment field becomes active after click","58744","TC001_Step1_ClickCommentField_BecomesActive","","Wed May 13 12:10:42 UTC 2026","passed","Wed May 13 12:11:41 UTC 2026","Comments","UI Tests","TC001_AddCommentTests","TC001_Step1_ClickCommentField_BecomesActive"
"Event status is open or closed","20761","TC037_Step5_EventStatus_IsOpenOrClosed","","Wed May 13 12:12:49 UTC 2026","passed","Wed May 13 12:13:10 UTC 2026","Events","UI Tests","TC037_EventCardUITest","TC037_Step5_EventStatus_IsOpenOrClosed"
"Verify that authorized user can add friend","820","VerifyAddFriend","","Wed May 13 12:08:11 UTC 2026","passed","Wed May 13 12:08:11 UTC 2026","Friend API Tests","API Tests","FriendTests","VerifyAddFriend"
"Verify that authorized user can update their comment","680","UpdateCommentAuthorizedUser","","Wed May 13 12:08:13 UTC 2026","failed","Wed May 13 12:08:14 UTC 2026","Event Comments API Tests","API Tests","EventCommentApiTests","UpdateCommentAuthorizedUser"
"TC-034: Editing user profile","24926","EditProfile_ShouldSaveAndRevertChanges","","Wed May 13 12:10:12 UTC 2026","broken","Wed May 13 12:10:37 UTC 2026","","UI Tests","ProfileTests","EditProfile_ShouldSaveAndRevertChanges"
"Validate correct URL format (with http/https)","51340","VerifySourceFieldValidation","","Wed May 13 12:08:17 UTC 2026","passed","Wed May 13 12:09:09 UTC 2026","News","UI Tests","CreateNewsSourceValidationTests","VerifySourceFieldValidation"
"TC-027: Successful logout from the site (Sign Out)","12023","Logout_AfterSuccessfulLogin_ShouldEndUserSession","","Wed May 13 12:09:34 UTC 2026","broken","Wed May 13 12:09:46 UTC 2026","","UI Tests","LogoutTests","Logout_AfterSuccessfulLogin_ShouldEndUserSession"
"Verify that user can delete own comment","680","DeleteComment_Success","","Wed May 13 12:08:13 UTC 2026","passed","Wed May 13 12:08:14 UTC 2026","","API Tests","HabitsCommentAPITests","DeleteComment_Success"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","19339","FilterNewsByTags_ShowsOnlyNewsWithThatTag","","Wed May 13 12:10:17 UTC 2026","passed","Wed May 13 12:10:36 UTC 2026","NewsPage","UI Tests","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"Verify that the user can delete their comment and the counter updates","31872","VerifyDeletingUserCommentAndCounterUpdates","","Wed May 13 12:09:53 UTC 2026","failed","Wed May 13 12:10:25 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyDeletingUserCommentAndCounterUpdates"
"Verify that filter results are displayed correctly when selecting 'Events' and 'Ads'","25903","FilterByEventsAndAds_DisplaysCorrectResults","","Wed May 13 12:09:51 UTC 2026","failed","Wed May 13 12:10:17 UTC 2026","NewsPage","UI Tests","NewsPageTests","FilterByEventsAndAds_DisplaysCorrectResults"
"Verify that authorized user can delete their comment","535","DeleteCommentAuthorizedUser","","Wed May 13 12:08:12 UTC 2026","passed","Wed May 13 12:08:12 UTC 2026","Event Comments API Tests","API Tests","EventCommentApiTests","DeleteCommentAuthorizedUser"
