"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that filter results are displayed correctly when selecting 'Events' and 'Ads'","25425","FilterByEventsAndAds_DisplaysCorrectResults","","Wed May 13 12:44:34 UTC 2026","failed","Wed May 13 12:44:59 UTC 2026","NewsPage","UI Tests","NewsPageTests","FilterByEventsAndAds_DisplaysCorrectResults"
"Submitted comment increases counter","27097","TC001_Step3_SubmitsComment_CountIncreasedByOne","","Wed May 13 12:47:09 UTC 2026","passed","Wed May 13 12:47:36 UTC 2026","Comments","UI Tests","TC001_AddCommentTests","TC001_Step3_SubmitsComment_CountIncreasedByOne"
"Verify that the user can reply to another user's comment","22685","VerifyThatUserCanReplyToAnotherUserComment","","Wed May 13 12:46:09 UTC 2026","broken","Wed May 13 12:46:31 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyThatUserCanReplyToAnotherUserComment"
"Verify that the user can successfully edit their own comment","11325","VerifyThatUserCanEditTheirOwnComment","","Wed May 13 12:45:57 UTC 2026","passed","Wed May 13 12:46:09 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Date time format is valid","19821","TC037_Step4_DateTimeFormat_IsValid","","Wed May 13 12:47:02 UTC 2026","passed","Wed May 13 12:47:22 UTC 2026","Events","UI Tests","TC037_EventCardUITest","TC037_Step4_DateTimeFormat_IsValid"
"Verify that a new user can successfully register with valid data and receives a confirmation message.","6992","Register_WithValidData_ShouldShowSuccessMessage","","Wed May 13 12:45:07 UTC 2026","passed","Wed May 13 12:45:14 UTC 2026","","UI Tests","RegistrationTests","Register_WithValidData_ShouldShowSuccessMessage"
"TC-027: Successful logout from the site (Sign Out)","12812","Logout_AfterSuccessfulLogin_ShouldEndUserSession","","Wed May 13 12:44:19 UTC 2026","passed","Wed May 13 12:44:32 UTC 2026","","UI Tests","LogoutTests","Logout_AfterSuccessfulLogin_ShouldEndUserSession"
"Verify creating eco news with an invalid data in the description field","83","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Wed May 13 12:43:01 UTC 2026","passed","Wed May 13 12:43:01 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
"Verify that ""Create event"" button redirects to the event creation","21970","CreateEventTest","","Wed May 13 12:43:01 UTC 2026","passed","Wed May 13 12:43:23 UTC 2026","","UI Tests","CreateEventButtonTest","CreateEventTest"
"","4827","VerifyHomePageLoads","","Wed May 13 12:44:05 UTC 2026","passed","Wed May 13 12:44:10 UTC 2026","","UI Tests","HomePageTests","VerifyHomePageLoads"
"Event image is present","21740","TC037_Step2_EventImage_IsPresentAndLoaded","","Wed May 13 12:46:20 UTC 2026","passed","Wed May 13 12:46:42 UTC 2026","Events","UI Tests","TC037_EventCardUITest","TC037_Step2_EventImage_IsPresentAndLoaded"
"Verify that authorized user can get friends list","99","VerifyGetFriends","","Wed May 13 12:42:57 UTC 2026","passed","Wed May 13 12:42:57 UTC 2026","Friend API Tests","API Tests","FriendTests","VerifyGetFriends"
"Search news by keyword - verify that only news containing the keyword are displayed and the counter updates","11834","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword","","Wed May 13 12:45:16 UTC 2026","passed","Wed May 13 12:45:27 UTC 2026","NewsPage","UI Tests","NewsPageTests","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword"
"Verify that getting event with non-existent ID returns 404","29","VerifyGetNonExistentEvent_ReturnsNotFound","","Wed May 13 12:42:57 UTC 2026","passed","Wed May 13 12:42:57 UTC 2026","","API Tests","EventsAPITests","VerifyGetNonExistentEvent_ReturnsNotFound"
"Verify getting eco news by invalid id","93","VerifyGettingEcoNewsDataByInvalidId","","Wed May 13 12:43:00 UTC 2026","passed","Wed May 13 12:43:00 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyGettingEcoNewsDataByInvalidId"
"Verify that user can delete own comment","395","DeleteComment_Success","","Wed May 13 12:43:01 UTC 2026","passed","Wed May 13 12:43:01 UTC 2026","","API Tests","HabitsCommentAPITests","DeleteComment_Success"
"Verify that searching for events using a keyword returns cards contain the searched keyword in their title","10405","SearchByKeywordReturnsMatchingEvents","","Wed May 13 12:44:03 UTC 2026","passed","Wed May 13 12:44:14 UTC 2026","","UI Tests","EventsSearchTests","SearchByKeywordReturnsMatchingEvents"
"","23609","Login_WithInvalidPassword_ShouldShowError","","Wed May 13 12:44:10 UTC 2026","passed","Wed May 13 12:44:34 UTC 2026","","UI Tests","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
"Delete event - verify event can be deleted successfully","868","DeleteEvent_Success","","Wed May 13 12:42:59 UTC 2026","passed","Wed May 13 12:43:00 UTC 2026","","API Tests","EventsAPITests","DeleteEvent_Success"
