"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the user cannot submit a comment with an uploaded image only","12391","VerifyCommentSubmissionWithImageOnly","green_city_sh.Tests","Sun May 03 19:24:23 UTC 2026","passed","Sun May 03 19:24:36 UTC 2026","EventDetailsPageTests","green_city_sh.Tests.Tests","EventDetailsPageTests","VerifyCommentSubmissionWithImageOnly"
"Verify that the user can successfully edit their own comment","25272","VerifyThatUserCanEditTheirOwnComment","green_city_sh.Tests","Sun May 03 19:26:26 UTC 2026","passed","Sun May 03 19:26:52 UTC 2026","NewsDetailsPageTests","green_city_sh.Tests.Tests","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Verify that searching for events using a keyword returns cards contain the searched keyword in their title","11704","SearchByKeywordReturnsMatchingEvents","green_city_sh.Tests","Sun May 03 19:24:18 UTC 2026","broken","Sun May 03 19:24:30 UTC 2026","EventsSearchTests","green_city_sh.Tests.Tests","EventsSearchTests","SearchByKeywordReturnsMatchingEvents"
"","25745","Login_WithInvalidPassword_ShouldShowError","green_city_sh.Tests","Sun May 03 19:24:23 UTC 2026","passed","Sun May 03 19:24:48 UTC 2026","InvalidPasswordTests","green_city_sh.Tests.Tests","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
"Verify that the user can reply to another user's comment","42921","VerifyThatUserCanReplyToAnotherUserComment","green_city_sh.Tests","Sun May 03 19:27:20 UTC 2026","failed","Sun May 03 19:28:03 UTC 2026","NewsDetailsPageTests","green_city_sh.Tests.Tests","NewsDetailsPageTests","VerifyThatUserCanReplyToAnotherUserComment"
"","23857","TC037_Step3_CategoryTag_IsValidValue","green_city_sh.Tests","Sun May 03 19:26:27 UTC 2026","passed","Sun May 03 19:26:50 UTC 2026","TC037_EventCardUITest","green_city_sh.Tests.Tests","TC037_EventCardUITest","TC037_Step3_CategoryTag_IsValidValue"
"Verify that the user can save an event and view it in bookmarks","20160","VerifyGuestRestrictionsOnEventPage","green_city_sh.Tests","Sun May 03 19:23:58 UTC 2026","passed","Sun May 03 19:24:18 UTC 2026","EventPageTests","green_city_sh.Tests.Tests","EventPageTests","VerifyGuestRestrictionsOnEventPage"
"","42049","TC011_Step3_PublishButton_RemainsDisabled","green_city_sh.Tests","Sun May 03 19:26:49 UTC 2026","passed","Sun May 03 19:27:31 UTC 2026","TC011_CreateEventTest","green_city_sh.Tests.Tests","TC011_CreateEventTest","TC011_Step3_PublishButton_RemainsDisabled"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","18524","FilterNewsByTags_ShowsOnlyNewsWithThatTag","green_city_sh.Tests","Sun May 03 19:25:04 UTC 2026","broken","Sun May 03 19:25:23 UTC 2026","NewsPageTests","green_city_sh.Tests.Tests","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"","40509","TC001_Step1_ClickCommentField_BecomesActive","green_city_sh.Tests","Sun May 03 19:25:23 UTC 2026","broken","Sun May 03 19:26:03 UTC 2026","TC001_AddCommentTests","green_city_sh.Tests.Tests","TC001_AddCommentTests","TC001_Step1_ClickCommentField_BecomesActive"
"","22673","SearchTypeAndDateRange","green_city_sh.Tests","Sun May 03 19:25:18 UTC 2026","failed","Sun May 03 19:25:40 UTC 2026","SearchTypeAndDateRangeTest","green_city_sh.Tests.Tests","SearchTypeAndDateRangeTest","SearchTypeAndDateRange"
"","23956","AttemptToLoginWithInvalidEmail","green_city_sh.Tests","Sun May 03 19:24:40 UTC 2026","passed","Sun May 03 19:25:04 UTC 2026","LoginTests","green_city_sh.Tests.Tests","LoginTests","AttemptToLoginWithInvalidEmail"
"Verify that the user can successfully edit their own comment","28196","VerifyThatUserCanEditTheirOwnComment","green_city_sh.Tests","Sun May 03 19:26:52 UTC 2026","passed","Sun May 03 19:27:20 UTC 2026","NewsDetailsPageTests","green_city_sh.Tests.Tests","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"","8219","Register_WithInvalidEmail_ShouldShowValidationError","green_city_sh.Tests","Sun May 03 19:25:13 UTC 2026","passed","Sun May 03 19:25:21 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests","RegistrationTests","Register_WithInvalidEmail_ShouldShowValidationError"
"","22446","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted","green_city_sh.Tests","Sun May 03 19:25:32 UTC 2026","passed","Sun May 03 19:25:54 UTC 2026","TC011_CreateEventTest","green_city_sh.Tests.Tests","TC011_CreateEventTest","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted"
"Verify that the user can delete their comment and the counter updates","58822","VerifyDeletingUserCommentAndCounterUpdates","green_city_sh.Tests","Sun May 03 19:25:13 UTC 2026","passed","Sun May 03 19:26:12 UTC 2026","NewsDetailsPageTests","green_city_sh.Tests.Tests","NewsDetailsPageTests","VerifyDeletingUserCommentAndCounterUpdates"
"","54910","TC011_Step2_ValidationErrorAppears_WhenOtherFieldsFilled","green_city_sh.Tests","Sun May 03 19:25:54 UTC 2026","failed","Sun May 03 19:26:49 UTC 2026","TC011_CreateEventTest","green_city_sh.Tests.Tests","TC011_CreateEventTest","TC011_Step2_ValidationErrorAppears_WhenOtherFieldsFilled"
"","23781","TC037_Step2_EventImage_IsPresentAndLoaded","green_city_sh.Tests","Sun May 03 19:26:03 UTC 2026","passed","Sun May 03 19:26:27 UTC 2026","TC037_EventCardUITest","green_city_sh.Tests.Tests","TC037_EventCardUITest","TC037_Step2_EventImage_IsPresentAndLoaded"
"","21330","TC037_Step5_EventStatus_IsOpenOrClosed","green_city_sh.Tests","Sun May 03 19:27:16 UTC 2026","passed","Sun May 03 19:27:37 UTC 2026","TC037_EventCardUITest","green_city_sh.Tests.Tests","TC037_EventCardUITest","TC037_Step5_EventStatus_IsOpenOrClosed"
