"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38563","TC011_Step3_PublishButton_RemainsDisabled","green_city_sh.Tests","Fri May 01 14:06:30 UTC 2026","passed","Fri May 01 14:07:09 UTC 2026","TC011_CreateEventTest","green_city_sh.Tests.Tests","TC011_CreateEventTest","TC011_Step3_PublishButton_RemainsDisabled"
"TC-024: Successful login to the system with valid credentials","16419","VerifySuccessfulLoginWithValidCredentials","green_city_sh.Tests","Fri May 01 13:58:57 UTC 2026","passed","Fri May 01 13:59:13 UTC 2026","LoginTests","green_city_sh.Tests.Tests","LoginTests","VerifySuccessfulLoginWithValidCredentials"
"Verify that the user cannot submit a comment with an uploaded image only","11819","VerifyCommentSubmissionWithImageOnly","green_city_sh.Tests","Fri May 01 13:59:17 UTC 2026","passed","Fri May 01 13:59:28 UTC 2026","EventDetailsPageTests","green_city_sh.Tests.Tests","EventDetailsPageTests","VerifyCommentSubmissionWithImageOnly"
"","37960","TC001_Step2_EnterValidText_IsDisplayedInInput","green_city_sh.Tests","Fri May 01 14:03:23 UTC 2026","broken","Fri May 01 14:04:01 UTC 2026","TC001_AddCommentTests","green_city_sh.Tests.Tests","TC001_AddCommentTests","TC001_Step2_EnterValidText_IsDisplayedInInput"
"","33173","VerifyUserCanCreateNewEvent","green_city_sh.Tests","Fri May 01 13:59:30 UTC 2026","passed","Fri May 01 14:00:03 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests","CreateEventsTests","VerifyUserCanCreateNewEvent"
"","21372","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted","green_city_sh.Tests","Fri May 01 14:05:17 UTC 2026","passed","Fri May 01 14:05:38 UTC 2026","TC011_CreateEventTest","green_city_sh.Tests.Tests","TC011_CreateEventTest","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted"
"Verify that the comments are displayed down the news page section","28859","VerifyCommentsCount","green_city_sh.Tests","Fri May 01 13:59:12 UTC 2026","passed","Fri May 01 13:59:41 UTC 2026","NewsDetailsPageTests","green_city_sh.Tests.Tests","NewsDetailsPageTests","VerifyCommentsCount"
"","38157","TC001_Step3_SubmitsComment_CountIncreasedByOne","green_city_sh.Tests","Fri May 01 14:04:01 UTC 2026","broken","Fri May 01 14:04:39 UTC 2026","TC001_AddCommentTests","green_city_sh.Tests.Tests","TC001_AddCommentTests","TC001_Step3_SubmitsComment_CountIncreasedByOne"
"Verify that the user can save an event and view it in bookmarks","15134","VerifyGuestRestrictionsOnEventPage","green_city_sh.Tests","Fri May 01 13:58:57 UTC 2026","passed","Fri May 01 13:59:12 UTC 2026","EventPageTests","green_city_sh.Tests.Tests","EventPageTests","VerifyGuestRestrictionsOnEventPage"
"","21226","TC037_Step1_FirstEventCard_IsVisible","green_city_sh.Tests","Fri May 01 14:07:09 UTC 2026","passed","Fri May 01 14:07:30 UTC 2026","TC037_EventCardUITest","green_city_sh.Tests.Tests","TC037_EventCardUITest","TC037_Step1_FirstEventCard_IsVisible"
"TC-009: Successful creation of a 1-day online event with all mandatory fields and a picture","33517","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully","green_city_sh.Tests","Fri May 01 13:58:57 UTC 2026","broken","Fri May 01 13:59:30 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests","CreateEventsTests","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully"
"","21332","TC037_Step3_CategoryTag_IsValidValue","green_city_sh.Tests","Fri May 01 14:07:52 UTC 2026","passed","Fri May 01 14:08:13 UTC 2026","TC037_EventCardUITest","green_city_sh.Tests.Tests","TC037_EventCardUITest","TC037_Step3_CategoryTag_IsValidValue"
"","20186","Login_WithInvalidPassword_ShouldShowError","green_city_sh.Tests","Fri May 01 14:01:37 UTC 2026","passed","Fri May 01 14:01:57 UTC 2026","InvalidPasswordTests","green_city_sh.Tests.Tests","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
