"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Event status is open or closed","23070","TC037_Step5_EventStatus_IsOpenOrClosed","","Tue May 12 09:33:29 UTC 2026","passed","Tue May 12 09:33:52 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step5_EventStatus_IsOpenOrClosed"
"Verify publication date is displayed in American format","8100","VerifyPublicationDateIsDisplayedInAmericanFormat","","Tue May 12 09:32:09 UTC 2026","passed","Tue May 12 09:32:17 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInAmericanFormat"
"Verify that the user can successfully edit their own comment","10057","VerifyThatUserCanEditTheirOwnComment","","Tue May 12 09:32:38 UTC 2026","passed","Tue May 12 09:32:48 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Remove habit from favorites test","901","RemoveHabitFromFavoritesTest","green_city_sh.Tests","Tue May 12 09:30:03 UTC 2026","passed","Tue May 12 09:30:04 UTC 2026","HabitApiTests","green_city_sh.Tests.Tests.API","HabitApiTests","RemoveHabitFromFavoritesTest"
"Verify that the comments are displayed down the news page section","24364","VerifyCommentsCount","","Tue May 12 09:30:58 UTC 2026","passed","Tue May 12 09:31:23 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyCommentsCount"
"Get favorites habits list test","363","GetFavoritesHabitsTest","green_city_sh.Tests","Tue May 12 09:30:02 UTC 2026","passed","Tue May 12 09:30:03 UTC 2026","HabitApiTests","green_city_sh.Tests.Tests.API","HabitApiTests","GetFavoritesHabitsTest"
"Comment visible after refresh","42907","TC001_Step4_AfterPageRefresh_CommentRemainsVisible","","Tue May 12 09:34:11 UTC 2026","passed","Tue May 12 09:34:54 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step4_AfterPageRefresh_CommentRemainsVisible"
"","7682","Register_WithInvalidEmail_ShouldShowValidationError","green_city_sh.Tests","Tue May 12 09:31:15 UTC 2026","passed","Tue May 12 09:31:23 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests.WEB","RegistrationTests","Register_WithInvalidEmail_ShouldShowValidationError"
"Date time format is valid","22889","TC037_Step4_DateTimeFormat_IsValid","","Tue May 12 09:33:06 UTC 2026","passed","Tue May 12 09:33:29 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step4_DateTimeFormat_IsValid"
"Title validation","25596","TC011_Step3_PublishButton_RemainsDisabled","","Tue May 12 09:32:07 UTC 2026","passed","Tue May 12 09:32:33 UTC 2026","","GreenCity","TC011_CreateEventTest","TC011_Step3_PublishButton_RemainsDisabled"
"Verify that searching for events using a keyword returns cards contain the searched keyword in their title","10134","SearchByKeywordReturnsMatchingEvents","green_city_sh.Tests","Tue May 12 09:30:21 UTC 2026","passed","Tue May 12 09:30:31 UTC 2026","EventsSearchTests","green_city_sh.Tests.Tests.WEB","EventsSearchTests","SearchByKeywordReturnsMatchingEvents"
"","34082","VerifyUserCanCreateNewEvent","green_city_sh.Tests","Tue May 12 09:30:29 UTC 2026","passed","Tue May 12 09:31:03 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests.WEB","CreateEventsTests","VerifyUserCanCreateNewEvent"
"Valid title is accepted","6189","TC010_Step1_EnterValidTitle_TitleIsAccepted","","Tue May 12 09:35:03 UTC 2026","passed","Tue May 12 09:35:09 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"Inability to save an event with a whitespace value in 'Title' field","22963","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted","","Tue May 12 09:31:44 UTC 2026","passed","Tue May 12 09:32:07 UTC 2026","","GreenCity","TC011_CreateEventTest","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted"
"Validate Title field (required, max length 170, validation behavior)","43919","VerifyTitleFieldValidationAndCreation","","Tue May 12 09:30:01 UTC 2026","broken","Tue May 12 09:30:45 UTC 2026","News","GreenCity","CreateNewsTitleValidationTests","VerifyTitleFieldValidationAndCreation"
"Verify that the user can save an event and view it in bookmarks","12626","VerifySavingEventAndViewingInBookmarks","","Tue May 12 09:30:04 UTC 2026","passed","Tue May 12 09:30:17 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifySavingEventAndViewingInBookmarks"
"TC-009: Successful creation of a 1-day online event with all mandatory fields and a picture","29439","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully","green_city_sh.Tests","Tue May 12 09:30:00 UTC 2026","broken","Tue May 12 09:30:29 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests.WEB","CreateEventsTests","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully"
"Validation error for short description","8549","TC010_Step2_ValidErrorAppears","","Tue May 12 09:35:09 UTC 2026","passed","Tue May 12 09:35:18 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step2_ValidErrorAppears"
"Entered valid text is displayed","54781","TC001_Step2_EnterValidText_IsDisplayedInInput","","Tue May 12 09:32:32 UTC 2026","passed","Tue May 12 09:33:27 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step2_EnterValidText_IsDisplayedInInput"
"Verify that a new user can successfully register with valid data and receives a confirmation message.","8740","Register_WithValidData_ShouldShowSuccessMessage","green_city_sh.Tests","Tue May 12 09:31:06 UTC 2026","passed","Tue May 12 09:31:15 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests.WEB","RegistrationTests","Register_WithValidData_ShouldShowSuccessMessage"
"Action button is enabled","21976","TC037_Step6_ActionButtons_ArePresentAndEnabled","","Tue May 12 09:33:52 UTC 2026","passed","Tue May 12 09:34:14 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step6_ActionButtons_ArePresentAndEnabled"
"Verify that the user can delete their comment and the counter updates","46630","VerifyDeletingUserCommentAndCounterUpdates","","Tue May 12 09:31:23 UTC 2026","passed","Tue May 12 09:32:09 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyDeletingUserCommentAndCounterUpdates"
"","21807","Login_WithInvalidPassword_ShouldShowError","green_city_sh.Tests","Tue May 12 09:30:36 UTC 2026","passed","Tue May 12 09:30:58 UTC 2026","InvalidPasswordTests","green_city_sh.Tests.Tests.WEB","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
