"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25289","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted","green_city_sh.Tests","Sun May 03 17:28:40 UTC 2026","broken","Sun May 03 17:29:06 UTC 2026","TC011_CreateEventTest","green_city_sh.Tests.Tests","TC011_CreateEventTest","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted"
"Verify that the user can successfully edit their own comment","23147","VerifyThatUserCanEditTheirOwnComment","green_city_sh.Tests","Sun May 03 17:30:04 UTC 2026","broken","Sun May 03 17:30:28 UTC 2026","NewsDetailsPageTests","green_city_sh.Tests.Tests","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Verify that the comments are displayed down the news page section","21363","VerifyCommentsCount","green_city_sh.Tests","Sun May 03 17:28:13 UTC 2026","broken","Sun May 03 17:28:35 UTC 2026","NewsDetailsPageTests","green_city_sh.Tests.Tests","NewsDetailsPageTests","VerifyCommentsCount"
"Verify publication date is displayed in American format","21556","VerifyPublicationDateIsDisplayedInAmericanFormat","green_city_sh.Tests","Sun May 03 17:28:58 UTC 2026","broken","Sun May 03 17:29:19 UTC 2026","NewsDetailsPageTests","green_city_sh.Tests.Tests","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInAmericanFormat"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","19454","FilterNewsByTags_ShowsOnlyNewsWithThatTag","green_city_sh.Tests","Sun May 03 17:28:21 UTC 2026","broken","Sun May 03 17:28:40 UTC 2026","NewsPageTests","green_city_sh.Tests.Tests","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"Verify that the user can save an event and view it in bookmarks","26770","VerifySavingEventAndViewingInBookmarks","green_city_sh.Tests","Sun May 03 17:27:17 UTC 2026","passed","Sun May 03 17:27:43 UTC 2026","EventDetailsPageTests","green_city_sh.Tests.Tests","EventDetailsPageTests","VerifySavingEventAndViewingInBookmarks"
"","22074","TC011_Step3_PublishButton_RemainsDisabled","green_city_sh.Tests","Sun May 03 17:29:28 UTC 2026","broken","Sun May 03 17:29:50 UTC 2026","TC011_CreateEventTest","green_city_sh.Tests.Tests","TC011_CreateEventTest","TC011_Step3_PublishButton_RemainsDisabled"
"Verify that login with invalid email format shows error and disables Sign In button","22046","AttemptToLoginWithInvalidEmail","green_city_sh.Tests","Sun May 03 17:28:18 UTC 2026","passed","Sun May 03 17:28:40 UTC 2026","LoginTests","green_city_sh.Tests.Tests","LoginTests","AttemptToLoginWithInvalidEmail"
"","23131","TC037_Step1_FirstEventCard_IsVisible","green_city_sh.Tests","Sun May 03 17:29:01 UTC 2026","broken","Sun May 03 17:29:24 UTC 2026","TC037_EventCardUITest","green_city_sh.Tests.Tests","TC037_EventCardUITest","TC037_Step1_FirstEventCard_IsVisible"
"Verify that the user can cancel joining an event","23348","VerifyCancelJoiningEvent","green_city_sh.Tests","Sun May 03 17:27:57 UTC 2026","broken","Sun May 03 17:28:21 UTC 2026","EventDetailsPageTests","green_city_sh.Tests.Tests","EventDetailsPageTests","VerifyCancelJoiningEvent"
