"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify publication date is displayed in American format","6415","VerifyPublicationDateIsDisplayedInAmericanFormat","green_city_sh.Tests","Tue May 05 09:30:13 UTC 2026","passed","Tue May 05 09:30:19 UTC 2026","NewsDetailsPageTests","green_city_sh.Tests.Tests","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInAmericanFormat"
"","20298","TC037_Step5_EventStatus_IsOpenOrClosed","green_city_sh.Tests","Tue May 05 09:31:08 UTC 2026","passed","Tue May 05 09:31:28 UTC 2026","TC037_EventCardUITest","green_city_sh.Tests.Tests","TC037_EventCardUITest","TC037_Step5_EventStatus_IsOpenOrClosed"
"Verify that the user can reply to another user's comment","38239","VerifyThatUserCanReplyToAnotherUserComment","green_city_sh.Tests","Tue May 05 09:31:13 UTC 2026","failed","Tue May 05 09:31:52 UTC 2026","NewsDetailsPageTests","green_city_sh.Tests.Tests","NewsDetailsPageTests","VerifyThatUserCanReplyToAnotherUserComment"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","19018","FilterNewsByTags_ShowsOnlyNewsWithThatTag","green_city_sh.Tests","Tue May 05 09:29:03 UTC 2026","broken","Tue May 05 09:29:23 UTC 2026","NewsPageTests","green_city_sh.Tests.Tests","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"","23910","AttemptToLoginWithInvalidEmail","green_city_sh.Tests","Tue May 05 09:28:40 UTC 2026","passed","Tue May 05 09:29:03 UTC 2026","LoginTests","green_city_sh.Tests.Tests","LoginTests","AttemptToLoginWithInvalidEmail"
"","12876","CreateEventTest","green_city_sh.Tests","Tue May 05 09:28:09 UTC 2026","broken","Tue May 05 09:28:22 UTC 2026","CreateEventButtonTest","green_city_sh.Tests.Tests","CreateEventButtonTest","CreateEventTest"
"","36400","TC001_Step3_SubmitsComment_CountIncreasedByOne","green_city_sh.Tests","Tue May 05 09:30:42 UTC 2026","broken","Tue May 05 09:31:19 UTC 2026","TC001_AddCommentTests","green_city_sh.Tests.Tests","TC001_AddCommentTests","TC001_Step3_SubmitsComment_CountIncreasedByOne"
"TC-009: Successful creation of a 1-day online event with all mandatory fields and a picture","32538","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully","green_city_sh.Tests","Tue May 05 09:28:09 UTC 2026","broken","Tue May 05 09:28:42 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests","CreateEventsTests","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully"
"","23563","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted","green_city_sh.Tests","Tue May 05 09:29:26 UTC 2026","passed","Tue May 05 09:29:49 UTC 2026","TC011_CreateEventTest","green_city_sh.Tests.Tests","TC011_CreateEventTest","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted"
"","11356","TC010_Step1_EnterValidTitle_TitleIsAccepted","green_city_sh.Tests","Tue May 05 09:27:42 UTC 2026","passed","Tue May 05 09:27:53 UTC 2026","TC010_PublishButton_RemainsDisabled","green_city_sh.Tests.Tests","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"","21222","TC037_Step3_CategoryTag_IsValidValue","green_city_sh.Tests","Tue May 05 09:30:25 UTC 2026","passed","Tue May 05 09:30:46 UTC 2026","TC037_EventCardUITest","green_city_sh.Tests.Tests","TC037_EventCardUITest","TC037_Step3_CategoryTag_IsValidValue"
"Verify that the user can save an event and view it in bookmarks","17133","VerifySavingEventAndViewingInBookmarks","green_city_sh.Tests","Tue May 05 09:28:09 UTC 2026","passed","Tue May 05 09:28:26 UTC 2026","EventDetailsPageTests","green_city_sh.Tests.Tests","EventDetailsPageTests","VerifySavingEventAndViewingInBookmarks"
"Verify that the user can successfully edit their own comment","24270","VerifyThatUserCanEditTheirOwnComment","green_city_sh.Tests","Tue May 05 09:30:49 UTC 2026","passed","Tue May 05 09:31:13 UTC 2026","NewsDetailsPageTests","green_city_sh.Tests.Tests","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"","20840","TC037_Step6_ActionButtons_ArePresentAndEnabled","green_city_sh.Tests","Tue May 05 09:31:28 UTC 2026","passed","Tue May 05 09:31:49 UTC 2026","TC037_EventCardUITest","green_city_sh.Tests.Tests","TC037_EventCardUITest","TC037_Step6_ActionButtons_ArePresentAndEnabled"
"","21267","TC037_Step1_FirstEventCard_IsVisible","green_city_sh.Tests","Tue May 05 09:29:41 UTC 2026","passed","Tue May 05 09:30:02 UTC 2026","TC037_EventCardUITest","green_city_sh.Tests.Tests","TC037_EventCardUITest","TC037_Step1_FirstEventCard_IsVisible"
