"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the user can reply to another user's comment","26297","VerifyThatUserCanReplyToAnotherUserComment","","Wed May 13 12:29:08 UTC 2026","failed","Wed May 13 12:29:34 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyThatUserCanReplyToAnotherUserComment"
"","468","VerifySignInNotValidPassword","","Wed May 13 12:26:00 UTC 2026","failed","Wed May 13 12:26:00 UTC 2026","Login API Tests","API Tests","LoginAPITests","VerifySignInNotValidPassword"
"TC-024: Successful login to the system with valid credentials","23783","VerifySuccessfulLoginWithValidCredentials","","Wed May 13 12:27:06 UTC 2026","broken","Wed May 13 12:27:30 UTC 2026","LoginPage","UI Tests","LoginTests","VerifySuccessfulLoginWithValidCredentials"
"Event category tag is valid","20469","TC037_Step3_CategoryTag_IsValidValue","","Wed May 13 12:29:54 UTC 2026","passed","Wed May 13 12:30:15 UTC 2026","Events","UI Tests","TC037_EventCardUITest","TC037_Step3_CategoryTag_IsValidValue"
"Verify that a new user can successfully register with valid data and receives a confirmation message.","10702","Register_WithValidData_ShouldShowSuccessMessage","","Wed May 13 12:28:18 UTC 2026","passed","Wed May 13 12:28:29 UTC 2026","","UI Tests","RegistrationTests","Register_WithValidData_ShouldShowSuccessMessage"
"Event image is present","22087","TC037_Step2_EventImage_IsPresentAndLoaded","","Wed May 13 12:29:32 UTC 2026","passed","Wed May 13 12:29:54 UTC 2026","Events","UI Tests","TC037_EventCardUITest","TC037_Step2_EventImage_IsPresentAndLoaded"
"Entered valid text is displayed","54824","TC001_Step2_EnterValidText_IsDisplayedInInput","","Wed May 13 12:29:33 UTC 2026","passed","Wed May 13 12:30:27 UTC 2026","Comments","UI Tests","TC001_AddCommentTests","TC001_Step2_EnterValidText_IsDisplayedInInput"
"","99","VerifySuccessSignIn","","Wed May 13 12:26:00 UTC 2026","failed","Wed May 13 12:26:00 UTC 2026","Login API Tests","API Tests","LoginAPITests","VerifySuccessSignIn"
"Inability to save an event with a whitespace value in 'Title' field","25532","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted","","Wed May 13 12:28:53 UTC 2026","passed","Wed May 13 12:29:18 UTC 2026","Create event","UI Tests","TC011_CreateEventTest","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted"
"","4268","VerifyHomePageLoads","","Wed May 13 12:27:02 UTC 2026","passed","Wed May 13 12:27:06 UTC 2026","","UI Tests","HomePageTests","VerifyHomePageLoads"
"Verify that ""Create event"" button redirects to the event creation","35788","CreateEventTest","","Wed May 13 12:26:00 UTC 2026","broken","Wed May 13 12:26:36 UTC 2026","","UI Tests","CreateEventButtonTest","CreateEventTest"
"Publish button remains disabled for invalid description","11303","TC010_Step3_PublishButton_RemainsDisabled","","Wed May 13 12:28:58 UTC 2026","passed","Wed May 13 12:29:09 UTC 2026","Create event","UI Tests","TC010_PublishButton_RemainsDisabled","TC010_Step3_PublishButton_RemainsDisabled"
"Validate image upload format (only PNG/JPG allowed)","35435","VerifyImageUploadFormatValidation","","Wed May 13 12:26:01 UTC 2026","broken","Wed May 13 12:26:36 UTC 2026","Create News","UI Tests","CreateNewsImageUploadTests","VerifyImageUploadFormatValidation"
"Comment field becomes active after click","54561","TC001_Step1_ClickCommentField_BecomesActive","","Wed May 13 12:28:38 UTC 2026","passed","Wed May 13 12:29:33 UTC 2026","Comments","UI Tests","TC001_AddCommentTests","TC001_Step1_ClickCommentField_BecomesActive"
"Title validation","22432","TC011_Step3_PublishButton_RemainsDisabled","","Wed May 13 12:29:18 UTC 2026","passed","Wed May 13 12:29:41 UTC 2026","Create event","UI Tests","TC011_CreateEventTest","TC011_Step3_PublishButton_RemainsDisabled"
"Verify that the user can successfully edit their own comment","12034","VerifyThatUserCanEditTheirOwnComment","","Wed May 13 12:28:56 UTC 2026","passed","Wed May 13 12:29:08 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"TC-027: Successful logout from the site (Sign Out)","23333","Logout_AfterSuccessfulLogin_ShouldEndUserSession","","Wed May 13 12:27:09 UTC 2026","broken","Wed May 13 12:27:32 UTC 2026","","UI Tests","LogoutTests","Logout_AfterSuccessfulLogin_ShouldEndUserSession"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","17138","FilterNewsByTags_ShowsOnlyNewsWithThatTag","","Wed May 13 12:27:59 UTC 2026","passed","Wed May 13 12:28:16 UTC 2026","NewsPage","UI Tests","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"Verify that the user can delete their comment and the counter updates","27888","VerifyDeletingUserCommentAndCounterUpdates","","Wed May 13 12:27:41 UTC 2026","failed","Wed May 13 12:28:09 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyDeletingUserCommentAndCounterUpdates"
"Valid title is accepted","7694","TC010_Step1_EnterValidTitle_TitleIsAccepted","","Wed May 13 12:28:41 UTC 2026","passed","Wed May 13 12:28:49 UTC 2026","Create event","UI Tests","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"Verify publication date is displayed in Ukrainian format","11297","VerifyPublicationDateIsDisplayedInUkrainianFormat","","Wed May 13 12:28:16 UTC 2026","passed","Wed May 13 12:28:28 UTC 2026","Format","UI Tests","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInUkrainianFormat"
"Verify publication date is displayed in American format","7327","VerifyPublicationDateIsDisplayedInAmericanFormat","","Wed May 13 12:28:09 UTC 2026","passed","Wed May 13 12:28:16 UTC 2026","Format","UI Tests","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInAmericanFormat"
"Verify that searching for events using a keyword returns cards contain the searched keyword in their title","21864","SearchByKeywordReturnsMatchingEvents","","Wed May 13 12:26:47 UTC 2026","broken","Wed May 13 12:27:09 UTC 2026","","UI Tests","EventsSearchTests","SearchByKeywordReturnsMatchingEvents"
"Search news by keyword - verify that only news containing the keyword are displayed and the counter updates","12520","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword","","Wed May 13 12:28:16 UTC 2026","passed","Wed May 13 12:28:28 UTC 2026","NewsPage","UI Tests","NewsPageTests","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword"
"Filter and Search Functionality","24530","SearchTypeAndDateRange","","Wed May 13 12:28:28 UTC 2026","failed","Wed May 13 12:28:53 UTC 2026","","UI Tests","SearchTypeAndDateRangeTest","SearchTypeAndDateRange"
"Verify that the user can successfully edit their own comment","28104","VerifyThatUserCanEditTheirOwnComment","","Wed May 13 12:28:28 UTC 2026","broken","Wed May 13 12:28:56 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"TC-025: Attempt to login with invalid password","25869","AttemptToLoginWithInvalidPassword","","Wed May 13 12:27:30 UTC 2026","passed","Wed May 13 12:27:56 UTC 2026","LoginPage","UI Tests","LoginTests","AttemptToLoginWithInvalidPassword"
"Verify that the comments are displayed down the news page section","11722","VerifyCommentsCount","","Wed May 13 12:27:29 UTC 2026","broken","Wed May 13 12:27:41 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyCommentsCount"
"Submitted comment increases counter","41970","TC001_Step3_SubmitsComment_CountIncreasedByOne","","Wed May 13 12:30:27 UTC 2026","passed","Wed May 13 12:31:09 UTC 2026","Comments","UI Tests","TC001_AddCommentTests","TC001_Step3_SubmitsComment_CountIncreasedByOne"
