"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Search news by keyword - verify that only news containing the keyword are displayed and the counter updates","20308","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword","","Wed May 06 08:01:51 UTC 2026","broken","Wed May 06 08:02:12 UTC 2026","NewsPage","","NewsPageTests","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword"
"Verify that the comments are displayed down the news page section","6498","VerifyCommentsCount","","Wed May 06 08:01:01 UTC 2026","broken","Wed May 06 08:01:08 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyCommentsCount"
"Verify that the user can successfully edit their own comment","11227","VerifyThatUserCanEditTheirOwnComment","","Wed May 06 08:01:48 UTC 2026","passed","Wed May 06 08:01:59 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Entered valid text is displayed","51842","TC001_Step2_EnterValidText_IsDisplayedInInput","","Wed May 06 08:02:41 UTC 2026","passed","Wed May 06 08:03:33 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step2_EnterValidText_IsDisplayedInInput"
"","8736","Register_WithInvalidEmail_ShouldShowValidationError","green_city_sh.Tests","Wed May 06 08:01:30 UTC 2026","passed","Wed May 06 08:01:38 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests","RegistrationTests","Register_WithInvalidEmail_ShouldShowValidationError"
"TC-009: Successful creation of a 1-day online event with all mandatory fields and a picture","31642","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully","green_city_sh.Tests","Wed May 06 08:00:05 UTC 2026","broken","Wed May 06 08:00:36 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests","CreateEventsTests","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully"
"Verify that searching for events using a keyword returns cards contain the searched keyword in their title","7976","SearchByKeywordReturnsMatchingEvents","green_city_sh.Tests","Wed May 06 08:00:28 UTC 2026","broken","Wed May 06 08:00:36 UTC 2026","EventsSearchTests","green_city_sh.Tests.Tests","EventsSearchTests","SearchByKeywordReturnsMatchingEvents"
"Event image is present","21766","TC037_Step2_EventImage_IsPresentAndLoaded","","Wed May 06 08:02:34 UTC 2026","passed","Wed May 06 08:02:55 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step2_EventImage_IsPresentAndLoaded"
"","42716","VerifyUserCanCreateNewEvent","green_city_sh.Tests","Wed May 06 08:00:36 UTC 2026","broken","Wed May 06 08:01:19 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests","CreateEventsTests","VerifyUserCanCreateNewEvent"
"TC-025: Attempt to login with invalid password","20990","AttemptToLoginWithInvalidPassword","","Wed May 06 08:00:56 UTC 2026","passed","Wed May 06 08:01:17 UTC 2026","LoginPage","","LoginTests","AttemptToLoginWithInvalidPassword"
"Verify guest restrictions on Event page","9209","VerifyGuestRestrictionsOnEventPage","","Wed May 06 08:00:18 UTC 2026","passed","Wed May 06 08:00:28 UTC 2026","Format","GreenCity","EventPageTests","VerifyGuestRestrictionsOnEventPage"
"Valid title is accepted","6400","TC010_Step1_EnterValidTitle_TitleIsAccepted","","Wed May 06 08:05:04 UTC 2026","passed","Wed May 06 08:05:10 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"Validation error for short description","6556","TC010_Step2_ValidErrorAppears","","Wed May 06 08:05:10 UTC 2026","passed","Wed May 06 08:05:17 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step2_ValidErrorAppears"
"Submitted comment increases counter","27302","TC001_Step3_SubmitsComment_CountIncreasedByOne","","Wed May 06 08:03:33 UTC 2026","passed","Wed May 06 08:04:00 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step3_SubmitsComment_CountIncreasedByOne"
"Publish button remains disabled for invalid description","7205","TC010_Step3_PublishButton_RemainsDisabled","","Wed May 06 08:05:17 UTC 2026","passed","Wed May 06 08:05:24 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step3_PublishButton_RemainsDisabled"
"Event status is open or closed","21657","TC037_Step5_EventStatus_IsOpenOrClosed","","Wed May 06 08:03:36 UTC 2026","passed","Wed May 06 08:03:58 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step5_EventStatus_IsOpenOrClosed"
"Action button is enabled","21900","TC037_Step6_ActionButtons_ArePresentAndEnabled","","Wed May 06 08:03:58 UTC 2026","passed","Wed May 06 08:04:20 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step6_ActionButtons_ArePresentAndEnabled"
"Title validation","22524","TC011_Step3_PublishButton_RemainsDisabled","","Wed May 06 08:02:25 UTC 2026","passed","Wed May 06 08:02:48 UTC 2026","","GreenCity","TC011_CreateEventTest","TC011_Step3_PublishButton_RemainsDisabled"
"","20998","Login_WithInvalidPassword_ShouldShowError","green_city_sh.Tests","Wed May 06 08:00:40 UTC 2026","passed","Wed May 06 08:01:01 UTC 2026","InvalidPasswordTests","green_city_sh.Tests.Tests","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
"","4675","VerifyHomePageLoads","green_city_sh.Tests","Wed May 06 08:00:36 UTC 2026","passed","Wed May 06 08:00:40 UTC 2026","HomePageTests","green_city_sh.Tests.Tests","HomePageTests","VerifyHomePageLoads"
"Verify that the user can save an event and view it in bookmarks","16431","VerifySavingEventAndViewingInBookmarks","","Wed May 06 08:00:05 UTC 2026","passed","Wed May 06 08:00:21 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifySavingEventAndViewingInBookmarks"
"Verify that login with invalid email format shows error and disables Sign In button","26161","AttemptToLoginWithInvalidEmail","","Wed May 06 08:01:17 UTC 2026","passed","Wed May 06 08:01:43 UTC 2026","LoginPage","","LoginTests","AttemptToLoginWithInvalidEmail"
"Event category tag is valid","20391","TC037_Step3_CategoryTag_IsValidValue","","Wed May 06 08:02:55 UTC 2026","passed","Wed May 06 08:03:16 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step3_CategoryTag_IsValidValue"
"Verify that ""Create event"" button redirects to the event creation","13831","CreateEventTest","green_city_sh.Tests","Wed May 06 08:00:05 UTC 2026","passed","Wed May 06 08:00:18 UTC 2026","CreateEventButtonTest","green_city_sh.Tests.Tests","CreateEventButtonTest","CreateEventTest"
"TC-027: Successful logout from the site (Sign Out)","11020","Logout_AfterSuccessfulLogin_ShouldEndUserSession","green_city_sh.Tests","Wed May 06 07:59:53 UTC 2026","passed","Wed May 06 08:00:05 UTC 2026","LogoutTests","green_city_sh.Tests.Tests","LogoutTests","Logout_AfterSuccessfulLogin_ShouldEndUserSession"
"Comment field becomes active after click","57498","TC001_Step1_ClickCommentField_BecomesActive","","Wed May 06 08:01:43 UTC 2026","passed","Wed May 06 08:02:41 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step1_ClickCommentField_BecomesActive"
