"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Entered valid text is displayed","54310","TC001_Step2_EnterValidText_IsDisplayedInInput","","Sun May 10 23:27:46 UTC 2026","passed","Sun May 10 23:28:40 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step2_EnterValidText_IsDisplayedInInput"
"TC-034: Editing user profile","21443","EditProfile_ShouldSaveAndRevertChanges","green_city_sh.Tests","Sun May 10 23:30:05 UTC 2026","broken","Sun May 10 23:30:26 UTC 2026","ProfileTests","green_city_sh.Tests.Tests.WEB","ProfileTests","EditProfile_ShouldSaveAndRevertChanges"
"TC-024: Successful login to the system with valid credentials","8679","VerifySuccessfulLoginWithValidCredentials","","Sun May 10 23:25:53 UTC 2026","passed","Sun May 10 23:26:01 UTC 2026","LoginPage","","LoginTests","VerifySuccessfulLoginWithValidCredentials"
"Event category tag is valid","23486","TC037_Step3_CategoryTag_IsValidValue","","Sun May 10 23:27:41 UTC 2026","passed","Sun May 10 23:28:05 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step3_CategoryTag_IsValidValue"
"Publish button remains disabled for invalid description","8099","TC010_Step3_PublishButton_RemainsDisabled","","Sun May 10 23:30:40 UTC 2026","passed","Sun May 10 23:30:48 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step3_PublishButton_RemainsDisabled"
"Submitted comment increases counter","43254","TC001_Step3_SubmitsComment_CountIncreasedByOne","","Sun May 10 23:28:40 UTC 2026","passed","Sun May 10 23:29:24 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step3_SubmitsComment_CountIncreasedByOne"
"TC-025: Attempt to login with invalid password","24110","AttemptToLoginWithInvalidPassword","","Sun May 10 23:26:01 UTC 2026","passed","Sun May 10 23:26:25 UTC 2026","LoginPage","","LoginTests","AttemptToLoginWithInvalidPassword"
"TC-027: Successful logout from the site (Sign Out)","14656","Logout_AfterSuccessfulLogin_ShouldEndUserSession","green_city_sh.Tests","Sun May 10 23:24:30 UTC 2026","passed","Sun May 10 23:24:45 UTC 2026","LogoutTests","green_city_sh.Tests.Tests.WEB","LogoutTests","Logout_AfterSuccessfulLogin_ShouldEndUserSession"
"Event card is visible","27435","TC037_Step1_FirstEventCard_IsVisible","","Sun May 10 23:26:50 UTC 2026","passed","Sun May 10 23:27:17 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step1_FirstEventCard_IsVisible"
"Verify that the user can reply to another user's comment","39204","VerifyThatUserCanReplyToAnotherUserComment","","Sun May 10 23:27:36 UTC 2026","broken","Sun May 10 23:28:15 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanReplyToAnotherUserComment"
"Verify that the user can successfully edit their own comment","25289","VerifyThatUserCanEditTheirOwnComment","","Sun May 10 23:27:11 UTC 2026","broken","Sun May 10 23:27:36 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","11991","FilterNewsByTags_ShowsOnlyNewsWithThatTag","","Sun May 10 23:26:25 UTC 2026","failed","Sun May 10 23:26:37 UTC 2026","NewsPage","","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"Verify that the user can save an event and view it in bookmarks","10315","VerifySavingEventAndViewingInBookmarks","","Sun May 10 23:25:00 UTC 2026","passed","Sun May 10 23:25:10 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifySavingEventAndViewingInBookmarks"
"Comment field becomes active after click","58048","TC001_Step1_ClickCommentField_BecomesActive","","Sun May 10 23:26:48 UTC 2026","passed","Sun May 10 23:27:46 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step1_ClickCommentField_BecomesActive"
"Date time format is valid","21444","TC037_Step4_DateTimeFormat_IsValid","","Sun May 10 23:28:05 UTC 2026","passed","Sun May 10 23:28:26 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step4_DateTimeFormat_IsValid"
"Filter and Search Functionality","22507","SearchTypeAndDateRange","green_city_sh.Tests","Sun May 10 23:26:26 UTC 2026","failed","Sun May 10 23:26:48 UTC 2026","SearchTypeAndDateRangeTest","green_city_sh.Tests.Tests.WEB","SearchTypeAndDateRangeTest","SearchTypeAndDateRange"
"Verify that the user can cancel joining an event","38681","VerifyCancelJoiningEvent","","Sun May 10 23:25:20 UTC 2026","passed","Sun May 10 23:25:58 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCancelJoiningEvent"
