"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify publication date is displayed in Ukrainian format","7757","VerifyPublicationDateIsDisplayedInUkrainianFormat","","Tue May 05 21:26:53 UTC 2026","passed","Tue May 05 21:27:01 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInUkrainianFormat"
"Validate Title field (required, max length 170, validation behavior)","43678","VerifyTitleFieldValidationAndCreation","","Tue May 05 21:24:45 UTC 2026","broken","Tue May 05 21:25:29 UTC 2026","News","GreenCity","CreateNewsTitleValidationTests","VerifyTitleFieldValidationAndCreation"
"Verify publication date is displayed in American format","6575","VerifyPublicationDateIsDisplayedInAmericanFormat","","Tue May 05 21:26:47 UTC 2026","passed","Tue May 05 21:26:53 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInAmericanFormat"
"Verify that the user can successfully edit their own comment","7154","VerifyThatUserCanEditTheirOwnComment","","Tue May 05 21:27:01 UTC 2026","broken","Tue May 05 21:27:08 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Verify that ""Create event"" button redirects to the event creation","13412","CreateEventTest","green_city_sh.Tests","Tue May 05 21:24:45 UTC 2026","passed","Tue May 05 21:24:58 UTC 2026","CreateEventButtonTest","green_city_sh.Tests.Tests","CreateEventButtonTest","CreateEventTest"
"Event image is present","21991","TC037_Step2_EventImage_IsPresentAndLoaded","","Tue May 05 21:26:43 UTC 2026","passed","Tue May 05 21:27:05 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step2_EventImage_IsPresentAndLoaded"
"Verify that searching for events using a keyword returns cards contain the searched keyword in their title","7767","SearchByKeywordReturnsMatchingEvents","green_city_sh.Tests","Tue May 05 21:25:04 UTC 2026","broken","Tue May 05 21:25:12 UTC 2026","EventsSearchTests","green_city_sh.Tests.Tests","EventsSearchTests","SearchByKeywordReturnsMatchingEvents"
"Event category tag is valid","21957","TC037_Step3_CategoryTag_IsValidValue","","Tue May 05 21:27:05 UTC 2026","passed","Tue May 05 21:27:27 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step3_CategoryTag_IsValidValue"
"Verify that login with invalid email format shows error and disables Sign In button","21366","AttemptToLoginWithInvalidEmail","green_city_sh.Tests","Tue May 05 21:25:36 UTC 2026","passed","Tue May 05 21:25:57 UTC 2026","LoginTests","green_city_sh.Tests.Tests","LoginTests","AttemptToLoginWithInvalidEmail"
"Event card is visible","21095","TC037_Step1_FirstEventCard_IsVisible","","Tue May 05 21:26:22 UTC 2026","passed","Tue May 05 21:26:43 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step1_FirstEventCard_IsVisible"
"Verify that the user can save an event and view it in bookmarks","14954","VerifySavingEventAndViewingInBookmarks","","Tue May 05 21:24:45 UTC 2026","passed","Tue May 05 21:25:00 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifySavingEventAndViewingInBookmarks"
"Date time format is valid","20160","TC037_Step4_DateTimeFormat_IsValid","","Tue May 05 21:27:27 UTC 2026","passed","Tue May 05 21:27:47 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step4_DateTimeFormat_IsValid"
"Search news by keyword - verify that only news containing the keyword are displayed and the counter updates","20907","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword","green_city_sh.Tests","Tue May 05 21:26:01 UTC 2026","broken","Tue May 05 21:26:22 UTC 2026","NewsPageTests","green_city_sh.Tests.Tests","NewsPageTests","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword"
"Title validation","23250","TC011_Step3_PublishButton_RemainsDisabled","","Tue May 05 21:26:38 UTC 2026","passed","Tue May 05 21:27:01 UTC 2026","","GreenCity","TC011_CreateEventTest","TC011_Step3_PublishButton_RemainsDisabled"
"","6431","Register_WithValidData_ShouldShowSuccessMessage","green_city_sh.Tests","Tue May 05 21:25:53 UTC 2026","passed","Tue May 05 21:26:00 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests","RegistrationTests","Register_WithValidData_ShouldShowSuccessMessage"
