"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","VerifySearchPlaces_WithUserRole_Returns403","","Wed May 13 12:01:10 UTC 2026","failed","Wed May 13 12:01:10 UTC 2026","","API Tests","SearchPlacesAPITests","VerifySearchPlaces_WithUserRole_Returns403"
"Verify that the user can save an event and view it in bookmarks","11163","VerifySavingEventAndViewingInBookmarks","","Wed May 13 12:02:08 UTC 2026","passed","Wed May 13 12:02:19 UTC 2026","Format","UI Tests","EventDetailsPageTests","VerifySavingEventAndViewingInBookmarks"
"Verify that user can get active comments for a habit","405","GetActiveComments_Success","","Wed May 13 12:01:09 UTC 2026","passed","Wed May 13 12:01:09 UTC 2026","","API Tests","HabitsCommentAPITests","GetActiveComments_Success"
"Verify that the user can successfully edit their own comment","12148","VerifyThatUserCanEditTheirOwnComment","","Wed May 13 12:03:39 UTC 2026","passed","Wed May 13 12:03:51 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Validate Title field (required, max length 170, validation behavior)","55158","VerifyTitleFieldValidationAndCreation","","Wed May 13 12:01:38 UTC 2026","broken","Wed May 13 12:02:33 UTC 2026","News","UI Tests","CreateNewsTitleValidationTests","VerifyTitleFieldValidationAndCreation"
"Add habit to favorites test","413","CreateCustomHabitTest","","Wed May 13 12:01:07 UTC 2026","passed","Wed May 13 12:01:07 UTC 2026","Habits","API Tests","HabitApiTests","CreateCustomHabitTest"
"Verify that searching for events using a keyword returns cards contain the searched keyword in their title","9344","SearchByKeywordReturnsMatchingEvents","","Wed May 13 12:02:09 UTC 2026","passed","Wed May 13 12:02:19 UTC 2026","","UI Tests","EventsSearchTests","SearchByKeywordReturnsMatchingEvents"
"Validate correct URL format (with http/https)","43919","VerifySourceFieldValidation","","Wed May 13 12:01:25 UTC 2026","passed","Wed May 13 12:02:09 UTC 2026","News","UI Tests","CreateNewsSourceValidationTests","VerifySourceFieldValidation"
"Verify publication date is displayed in American format","10790","VerifyPublicationDateIsDisplayedInAmericanFormat","","Wed May 13 12:03:09 UTC 2026","passed","Wed May 13 12:03:20 UTC 2026","Format","UI Tests","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInAmericanFormat"
"Event category tag is valid","20178","TC037_Step3_CategoryTag_IsValidValue","","Wed May 13 12:04:25 UTC 2026","passed","Wed May 13 12:04:45 UTC 2026","Events","UI Tests","TC037_EventCardUITest","TC037_Step3_CategoryTag_IsValidValue"
"Get  habits list test","406","GetHabitsTest","","Wed May 13 12:01:07 UTC 2026","passed","Wed May 13 12:01:08 UTC 2026","Habits","API Tests","HabitApiTests","GetHabitsTest"
"","4577","VerifyHomePageLoads","","Wed May 13 12:02:16 UTC 2026","passed","Wed May 13 12:02:21 UTC 2026","","UI Tests","HomePageTests","VerifyHomePageLoads"
"Verify adding eco news to favorites being unauthorized","227","VerifyAddingEcoNewsToFavoritesNewsBeingUnauthorized","","Wed May 13 12:01:12 UTC 2026","passed","Wed May 13 12:01:12 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyAddingEcoNewsToFavoritesNewsBeingUnauthorized"
"Verify that user cannot add already existing friend","57","VerifyCannotAddAlreadyExistingFriend","","Wed May 13 12:01:04 UTC 2026","passed","Wed May 13 12:01:05 UTC 2026","Friend API Tests","API Tests","FriendTests","VerifyCannotAddAlreadyExistingFriend"
"Verify that a new user can successfully register with valid data and receives a confirmation message.","10623","Register_WithValidData_ShouldShowSuccessMessage","","Wed May 13 12:03:05 UTC 2026","passed","Wed May 13 12:03:16 UTC 2026","","UI Tests","RegistrationTests","Register_WithValidData_ShouldShowSuccessMessage"
"Verify that the user can cancel joining an event","37056","VerifyCancelJoiningEvent","","Wed May 13 12:02:28 UTC 2026","passed","Wed May 13 12:03:05 UTC 2026","Format","UI Tests","EventDetailsPageTests","VerifyCancelJoiningEvent"
"Verify that the user can successfully edit their own comment","10069","VerifyThatUserCanEditTheirOwnComment","","Wed May 13 12:03:29 UTC 2026","broken","Wed May 13 12:03:39 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Verify creating eco news with an invalid data in the description field","42","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Wed May 13 12:01:10 UTC 2026","passed","Wed May 13 12:01:10 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
"Verification that a user can create a new offline event with a physical address.","25538","VerifyUserCanCreateNewEvent","","Wed May 13 12:01:43 UTC 2026","passed","Wed May 13 12:02:08 UTC 2026","","UI Tests","CreateEventsTests","VerifyUserCanCreateNewEvent"
"Verify editing eco news by id successfully","1497","VerifyEditingEcoNewsByIdSuccessfully","","Wed May 13 12:01:08 UTC 2026","passed","Wed May 13 12:01:10 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyEditingEcoNewsByIdSuccessfully"
"Comment field becomes active after click","56638","TC001_Step1_ClickCommentField_BecomesActive","","Wed May 13 12:03:24 UTC 2026","passed","Wed May 13 12:04:21 UTC 2026","Comments","UI Tests","TC001_AddCommentTests","TC001_Step1_ClickCommentField_BecomesActive"
"Search news by keyword - verify that only news containing the keyword are displayed and the counter updates","8506","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword","","Wed May 13 12:03:29 UTC 2026","passed","Wed May 13 12:03:38 UTC 2026","NewsPage","UI Tests","NewsPageTests","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","23087","FilterNewsByTags_ShowsOnlyNewsWithThatTag","","Wed May 13 12:03:06 UTC 2026","passed","Wed May 13 12:03:29 UTC 2026","NewsPage","UI Tests","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"Verify publication date is displayed in Ukrainian format","8556","VerifyPublicationDateIsDisplayedInUkrainianFormat","","Wed May 13 12:03:20 UTC 2026","passed","Wed May 13 12:03:29 UTC 2026","Format","UI Tests","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInUkrainianFormat"
"Valid title is accepted","5358","TC010_Step1_EnterValidTitle_TitleIsAccepted","","Wed May 13 12:06:32 UTC 2026","passed","Wed May 13 12:06:37 UTC 2026","Create event","UI Tests","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"Get favorites habits list test","226","GetFavoritesHabitsTest","","Wed May 13 12:01:07 UTC 2026","passed","Wed May 13 12:01:07 UTC 2026","Habits","API Tests","HabitApiTests","GetFavoritesHabitsTest"
"Verify that user can add a comment to a habit","348","AddComment_Success","","Wed May 13 12:01:09 UTC 2026","passed","Wed May 13 12:01:09 UTC 2026","","API Tests","HabitsCommentAPITests","AddComment_Success"
"","22028","Login_WithInvalidPassword_ShouldShowError","","Wed May 13 12:02:19 UTC 2026","passed","Wed May 13 12:02:41 UTC 2026","","UI Tests","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
"Verification of creating a 1-day online event with all mandatory fields and an uploaded picture.","30842","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully","","Wed May 13 12:01:12 UTC 2026","broken","Wed May 13 12:01:43 UTC 2026","","UI Tests","CreateEventsTests","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully"
"Verify that the comments are displayed down the news page section","6333","VerifyCommentsCount","","Wed May 13 12:02:33 UTC 2026","broken","Wed May 13 12:02:40 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyCommentsCount"
"Check that user can bookmark a news item and it appears in the saved news section with correct counter update.","15952","VerifyUserCanBookmarkNewsItem","","Wed May 13 12:01:10 UTC 2026","broken","Wed May 13 12:01:25 UTC 2026","","UI Tests","BookmarkNewsTests","VerifyUserCanBookmarkNewsItem"
"Verify that the user can delete their comment and the counter updates","29730","VerifyDeletingUserCommentAndCounterUpdates","","Wed May 13 12:02:40 UTC 2026","failed","Wed May 13 12:03:09 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyDeletingUserCommentAndCounterUpdates"
"Verify that the user can reply to another user's comment","22541","VerifyThatUserCanReplyToAnotherUserComment","","Wed May 13 12:03:51 UTC 2026","broken","Wed May 13 12:04:13 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyThatUserCanReplyToAnotherUserComment"
"Verify guest restrictions on Event page","7680","VerifyGuestRestrictionsOnEventPage","","Wed May 13 12:02:08 UTC 2026","passed","Wed May 13 12:02:16 UTC 2026","Format","UI Tests","EventPageTests","VerifyGuestRestrictionsOnEventPage"
"Verify that authorized user can delete their comment","786","DeleteCommentAuthorizedUser","","Wed May 13 12:01:06 UTC 2026","passed","Wed May 13 12:01:07 UTC 2026","Event Comments API Tests","API Tests","EventCommentApiTests","DeleteCommentAuthorizedUser"
"TC-025: Attempt to login with invalid password","22296","AttemptToLoginWithInvalidPassword","","Wed May 13 12:02:21 UTC 2026","passed","Wed May 13 12:02:43 UTC 2026","LoginPage","UI Tests","LoginTests","AttemptToLoginWithInvalidPassword"
"Verify creating eco news with an invalid data in the description field","38","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Wed May 13 12:01:10 UTC 2026","passed","Wed May 13 12:01:10 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
