"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Event status is open or closed","21618","TC037_Step5_EventStatus_IsOpenOrClosed","","Wed May 06 12:30:34 UTC 2026","passed","Wed May 06 12:30:56 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step5_EventStatus_IsOpenOrClosed"
"Event image is present","20868","TC037_Step2_EventImage_IsPresentAndLoaded","","Wed May 06 12:29:32 UTC 2026","passed","Wed May 06 12:29:53 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step2_EventImage_IsPresentAndLoaded"
"Verify that the user cannot submit a comment with an uploaded image only","9079","VerifyCommentSubmissionWithImageOnly","","Wed May 06 12:27:25 UTC 2026","passed","Wed May 06 12:27:35 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCommentSubmissionWithImageOnly"
"Verify that the comments are displayed down the news page section","6145","VerifyCommentsCount","","Wed May 06 12:28:04 UTC 2026","broken","Wed May 06 12:28:10 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyCommentsCount"
"Verify that the user can successfully edit their own comment","6572","VerifyThatUserCanEditTheirOwnComment","","Wed May 06 12:28:39 UTC 2026","broken","Wed May 06 12:28:46 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Verify that filter results are displayed correctly when selecting 'Events' and 'Ads'","18946","FilterByEventsAndAds_DisplaysCorrectResults","","Wed May 06 12:28:11 UTC 2026","broken","Wed May 06 12:28:30 UTC 2026","NewsPage","","NewsPageTests","FilterByEventsAndAds_DisplaysCorrectResults"
"TC-034: Editing user profile","7046","EditProfile_ShouldSaveAndRevertChanges","green_city_sh.Tests","Wed May 06 12:31:56 UTC 2026","broken","Wed May 06 12:32:03 UTC 2026","ProfileTests","green_city_sh.Tests.Tests.WEB","ProfileTests","EditProfile_ShouldSaveAndRevertChanges"
"","3816","VerifyHomePageLoads","green_city_sh.Tests","Wed May 06 12:27:37 UTC 2026","passed","Wed May 06 12:27:41 UTC 2026","HomePageTests","green_city_sh.Tests.Tests.WEB","HomePageTests","VerifyHomePageLoads"
"Action button is enabled","20594","TC037_Step6_ActionButtons_ArePresentAndEnabled","","Wed May 06 12:30:56 UTC 2026","passed","Wed May 06 12:31:17 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step6_ActionButtons_ArePresentAndEnabled"
"TC-024: Successful login to the system with valid credentials","6222","VerifySuccessfulLoginWithValidCredentials","","Wed May 06 12:27:55 UTC 2026","passed","Wed May 06 12:28:01 UTC 2026","LoginPage","","LoginTests","VerifySuccessfulLoginWithValidCredentials"
"Verify publication date is displayed in American format","10777","VerifyPublicationDateIsDisplayedInAmericanFormat","","Wed May 06 12:28:20 UTC 2026","passed","Wed May 06 12:28:31 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInAmericanFormat"
"Valid title is accepted","5187","TC010_Step1_EnterValidTitle_TitleIsAccepted","","Wed May 06 12:32:03 UTC 2026","passed","Wed May 06 12:32:08 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"Comment field becomes active after click","54739","TC001_Step1_ClickCommentField_BecomesActive","","Wed May 06 12:28:47 UTC 2026","passed","Wed May 06 12:29:41 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step1_ClickCommentField_BecomesActive"
"Search news by keyword - verify that only news containing the keyword are displayed and the counter updates","19477","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword","","Wed May 06 12:28:51 UTC 2026","broken","Wed May 06 12:29:10 UTC 2026","NewsPage","","NewsPageTests","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword"
"Verify that login with invalid email format shows error and disables Sign In button","24107","AttemptToLoginWithInvalidEmail","","Wed May 06 12:28:22 UTC 2026","passed","Wed May 06 12:28:47 UTC 2026","LoginPage","","LoginTests","AttemptToLoginWithInvalidEmail"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","20643","FilterNewsByTags_ShowsOnlyNewsWithThatTag","","Wed May 06 12:28:30 UTC 2026","broken","Wed May 06 12:28:51 UTC 2026","NewsPage","","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"Verify publication date is displayed in Ukrainian format","7846","VerifyPublicationDateIsDisplayedInUkrainianFormat","","Wed May 06 12:28:31 UTC 2026","passed","Wed May 06 12:28:39 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInUkrainianFormat"
"Event category tag is valid","20776","TC037_Step3_CategoryTag_IsValidValue","","Wed May 06 12:29:53 UTC 2026","passed","Wed May 06 12:30:14 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step3_CategoryTag_IsValidValue"
"Verify that ""Create event"" button redirects to the event creation","13408","CreateEventTest","green_city_sh.Tests","Wed May 06 12:27:10 UTC 2026","passed","Wed May 06 12:27:23 UTC 2026","CreateEventButtonTest","green_city_sh.Tests.Tests.WEB","CreateEventButtonTest","CreateEventTest"
"TC-027: Successful logout from the site (Sign Out)","14665","Logout_AfterSuccessfulLogin_ShouldEndUserSession","green_city_sh.Tests","Wed May 06 12:26:55 UTC 2026","passed","Wed May 06 12:27:09 UTC 2026","LogoutTests","green_city_sh.Tests.Tests.WEB","LogoutTests","Logout_AfterSuccessfulLogin_ShouldEndUserSession"
"Entered valid text is displayed","51791","TC001_Step2_EnterValidText_IsDisplayedInInput","","Wed May 06 12:29:41 UTC 2026","passed","Wed May 06 12:30:33 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step2_EnterValidText_IsDisplayedInInput"
"TC-009: Successful creation of a 1-day online event with all mandatory fields and a picture","32659","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully","green_city_sh.Tests","Wed May 06 12:27:10 UTC 2026","broken","Wed May 06 12:27:42 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests.WEB","CreateEventsTests","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully"
"Publish button remains disabled for invalid description","5605","TC010_Step3_PublishButton_RemainsDisabled","","Wed May 06 12:32:14 UTC 2026","passed","Wed May 06 12:32:19 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step3_PublishButton_RemainsDisabled"
"Verify that searching for events using a keyword returns cards contain the searched keyword in their title","7554","SearchByKeywordReturnsMatchingEvents","green_city_sh.Tests","Wed May 06 12:27:30 UTC 2026","broken","Wed May 06 12:27:37 UTC 2026","EventsSearchTests","green_city_sh.Tests.Tests.WEB","EventsSearchTests","SearchByKeywordReturnsMatchingEvents"
"","22989","Login_WithInvalidPassword_ShouldShowError","green_city_sh.Tests","Wed May 06 12:27:41 UTC 2026","passed","Wed May 06 12:28:04 UTC 2026","InvalidPasswordTests","green_city_sh.Tests.Tests.WEB","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
"Verify that the user can save an event and view it in bookmarks","15946","VerifySavingEventAndViewingInBookmarks","","Wed May 06 12:27:10 UTC 2026","passed","Wed May 06 12:27:25 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifySavingEventAndViewingInBookmarks"
"","28731","VerifyUserCanCreateNewEvent","green_city_sh.Tests","Wed May 06 12:27:42 UTC 2026","passed","Wed May 06 12:28:11 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests.WEB","CreateEventsTests","VerifyUserCanCreateNewEvent"
"Verify that a new user can successfully register with valid data and receives a confirmation message.","6351","Register_WithValidData_ShouldShowSuccessMessage","green_city_sh.Tests","Wed May 06 12:28:14 UTC 2026","passed","Wed May 06 12:28:21 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests.WEB","RegistrationTests","Register_WithValidData_ShouldShowSuccessMessage"
"Comment visible after refresh","40402","TC001_Step4_AfterPageRefresh_CommentRemainsVisible","","Wed May 06 12:31:15 UTC 2026","passed","Wed May 06 12:31:56 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step4_AfterPageRefresh_CommentRemainsVisible"
"Verify guest restrictions on Event page","6748","VerifyGuestRestrictionsOnEventPage","","Wed May 06 12:27:23 UTC 2026","passed","Wed May 06 12:27:30 UTC 2026","Format","GreenCity","EventPageTests","VerifyGuestRestrictionsOnEventPage"
"Verify that the user can successfully edit their own comment","12493","VerifyThatUserCanEditTheirOwnComment","","Wed May 06 12:28:46 UTC 2026","passed","Wed May 06 12:28:58 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Verify that the user can cancel joining an event","39654","VerifyCancelJoiningEvent","","Wed May 06 12:27:35 UTC 2026","passed","Wed May 06 12:28:14 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCancelJoiningEvent"
"Verify that the user can reply to another user's comment","38658","VerifyThatUserCanReplyToAnotherUserComment","","Wed May 06 12:28:58 UTC 2026","broken","Wed May 06 12:29:37 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanReplyToAnotherUserComment"
"Submitted comment increases counter","42101","TC001_Step3_SubmitsComment_CountIncreasedByOne","","Wed May 06 12:30:33 UTC 2026","passed","Wed May 06 12:31:15 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step3_SubmitsComment_CountIncreasedByOne"
"Filter and Search Functionality","23045","SearchTypeAndDateRange","green_city_sh.Tests","Wed May 06 12:28:30 UTC 2026","failed","Wed May 06 12:28:53 UTC 2026","SearchTypeAndDateRangeTest","green_city_sh.Tests.Tests.WEB","SearchTypeAndDateRangeTest","SearchTypeAndDateRange"
