"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Add habit to favorites test","901","AddHabitToFavoritesTest","green_city_sh.Tests","Tue May 12 10:25:24 UTC 2026","passed","Tue May 12 10:25:25 UTC 2026","HabitApiTests","green_city_sh.Tests.Tests.API","HabitApiTests","AddHabitToFavoritesTest"
"Filter and Search Functionality","20454","SearchTypeAndDateRange","green_city_sh.Tests","Tue May 12 10:26:53 UTC 2026","failed","Tue May 12 10:27:13 UTC 2026","SearchTypeAndDateRangeTest","green_city_sh.Tests.Tests.WEB","SearchTypeAndDateRangeTest","SearchTypeAndDateRange"
"Verify that searching for events using a keyword returns cards contain the searched keyword in their title","8291","SearchByKeywordReturnsMatchingEvents","green_city_sh.Tests","Tue May 12 10:25:44 UTC 2026","passed","Tue May 12 10:25:52 UTC 2026","EventsSearchTests","green_city_sh.Tests.Tests.WEB","EventsSearchTests","SearchByKeywordReturnsMatchingEvents"
"Verify that the user can delete their comment and the counter updates","22495","VerifyDeletingUserCommentAndCounterUpdates","","Tue May 12 10:26:41 UTC 2026","broken","Tue May 12 10:27:04 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyDeletingUserCommentAndCounterUpdates"
"Verify that filter results are displayed correctly when selecting 'Events' and 'Ads'","21743","FilterByEventsAndAds_DisplaysCorrectResults","","Tue May 12 10:26:30 UTC 2026","broken","Tue May 12 10:26:51 UTC 2026","NewsPage","","NewsPageTests","FilterByEventsAndAds_DisplaysCorrectResults"
"Verify guest restrictions on Event page","6276","VerifyGuestRestrictionsOnEventPage","","Tue May 12 10:25:38 UTC 2026","passed","Tue May 12 10:25:44 UTC 2026","Format","GreenCity","EventPageTests","VerifyGuestRestrictionsOnEventPage"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","22596","FilterNewsByTags_ShowsOnlyNewsWithThatTag","","Tue May 12 10:26:51 UTC 2026","broken","Tue May 12 10:27:14 UTC 2026","NewsPage","","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"TC-024: Successful login to the system with valid credentials","20663","VerifySuccessfulLoginWithValidCredentials","","Tue May 12 10:26:10 UTC 2026","broken","Tue May 12 10:26:31 UTC 2026","LoginPage","","LoginTests","VerifySuccessfulLoginWithValidCredentials"
"","4800","Register_WithInvalidEmail_ShouldShowValidationError","green_city_sh.Tests","Tue May 12 10:26:48 UTC 2026","passed","Tue May 12 10:26:53 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests.WEB","RegistrationTests","Register_WithInvalidEmail_ShouldShowValidationError"
"TC-034: Editing user profile","20543","EditProfile_ShouldSaveAndRevertChanges","green_city_sh.Tests","Tue May 12 10:29:40 UTC 2026","broken","Tue May 12 10:30:01 UTC 2026","ProfileTests","green_city_sh.Tests.Tests.WEB","ProfileTests","EditProfile_ShouldSaveAndRevertChanges"
"Date time format is valid","20016","TC037_Step4_DateTimeFormat_IsValid","","Tue May 12 10:28:41 UTC 2026","broken","Tue May 12 10:29:01 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step4_DateTimeFormat_IsValid"
"Verify that a new user can successfully register with valid data and receives a confirmation message.","10080","Register_WithValidData_ShouldShowSuccessMessage","green_city_sh.Tests","Tue May 12 10:26:38 UTC 2026","passed","Tue May 12 10:26:48 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests.WEB","RegistrationTests","Register_WithValidData_ShouldShowSuccessMessage"
"Verify that the user cannot submit a comment with an uploaded image only","8454","VerifyCommentSubmissionWithImageOnly","","Tue May 12 10:25:41 UTC 2026","passed","Tue May 12 10:25:50 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCommentSubmissionWithImageOnly"
"","41170","VerifyUserCanCreateNewEvent","green_city_sh.Tests","Tue May 12 10:25:57 UTC 2026","passed","Tue May 12 10:26:38 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests.WEB","CreateEventsTests","VerifyUserCanCreateNewEvent"
"Event category tag is valid","20549","TC037_Step3_CategoryTag_IsValidValue","","Tue May 12 10:28:20 UTC 2026","broken","Tue May 12 10:28:41 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step3_CategoryTag_IsValidValue"
"Validation error for short description","20331","TC010_Step2_ValidErrorAppears","","Tue May 12 10:30:20 UTC 2026","broken","Tue May 12 10:30:41 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step2_ValidErrorAppears"
"Title validation","23212","TC011_Step3_PublishButton_RemainsDisabled","","Tue May 12 10:27:35 UTC 2026","broken","Tue May 12 10:27:58 UTC 2026","","GreenCity","TC011_CreateEventTest","TC011_Step3_PublishButton_RemainsDisabled"
"Verify that the user can successfully edit their own comment","21227","VerifyThatUserCanEditTheirOwnComment","","Tue May 12 10:27:47 UTC 2026","broken","Tue May 12 10:28:08 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Add habit to favorites test","439","CreateCustomHabitTest","green_city_sh.Tests","Tue May 12 10:25:25 UTC 2026","passed","Tue May 12 10:25:25 UTC 2026","HabitApiTests","green_city_sh.Tests.Tests.API","HabitApiTests","CreateCustomHabitTest"
"","23689","Login_WithInvalidPassword_ShouldShowError","green_city_sh.Tests","Tue May 12 10:25:57 UTC 2026","passed","Tue May 12 10:26:20 UTC 2026","InvalidPasswordTests","green_city_sh.Tests.Tests.WEB","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
"TC-027: Successful logout from the site (Sign Out)","14971","Logout_AfterSuccessfulLogin_ShouldEndUserSession","green_city_sh.Tests","Tue May 12 10:25:08 UTC 2026","passed","Tue May 12 10:25:23 UTC 2026","LogoutTests","green_city_sh.Tests.Tests.WEB","LogoutTests","Logout_AfterSuccessfulLogin_ShouldEndUserSession"
"Verify that the user can cancel joining an event","39937","VerifyCancelJoiningEvent","","Tue May 12 10:25:50 UTC 2026","passed","Tue May 12 10:26:30 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCancelJoiningEvent"
"Remove habit from favorites test","620","RemoveHabitFromFavoritesTest","green_city_sh.Tests","Tue May 12 10:25:26 UTC 2026","passed","Tue May 12 10:25:27 UTC 2026","HabitApiTests","green_city_sh.Tests.Tests.API","HabitApiTests","RemoveHabitFromFavoritesTest"
"TC-009: Successful creation of a 1-day online event with all mandatory fields and a picture","32685","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully","green_city_sh.Tests","Tue May 12 10:25:24 UTC 2026","broken","Tue May 12 10:25:57 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests.WEB","CreateEventsTests","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully"
