"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that login with invalid email format shows error and disables Sign In button","24776","AttemptToLoginWithInvalidEmail","","Mon May 11 12:36:34 UTC 2026","passed","Mon May 11 12:36:59 UTC 2026","LoginPage","","LoginTests","AttemptToLoginWithInvalidEmail"
"Event image is present","22777","TC037_Step2_EventImage_IsPresentAndLoaded","","Mon May 11 12:37:56 UTC 2026","broken","Mon May 11 12:38:19 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step2_EventImage_IsPresentAndLoaded"
"Submitted comment increases counter","21545","TC001_Step3_SubmitsComment_CountIncreasedByOne","","Mon May 11 12:37:59 UTC 2026","broken","Mon May 11 12:38:21 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step3_SubmitsComment_CountIncreasedByOne"
"Comment field becomes active after click","38887","TC001_Step1_ClickCommentField_BecomesActive","","Mon May 11 12:36:59 UTC 2026","broken","Mon May 11 12:37:38 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step1_ClickCommentField_BecomesActive"
"","269","VerifySuccessSignIn","green_city_sh.Tests","Mon May 11 12:35:17 UTC 2026","passed","Mon May 11 12:35:18 UTC 2026","LoginAPITests","green_city_sh.Tests.Tests.API","LoginAPITests","VerifySuccessSignIn"
"Verify that the user can cancel joining an event","40398","VerifyCancelJoiningEvent","","Mon May 11 12:35:44 UTC 2026","passed","Mon May 11 12:36:24 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCancelJoiningEvent"
"Inability to save an event with a whitespace value in 'Title' field","23537","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted","","Mon May 11 12:37:08 UTC 2026","broken","Mon May 11 12:37:32 UTC 2026","","GreenCity","TC011_CreateEventTest","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted"
"Event card is visible","23121","TC037_Step1_FirstEventCard_IsVisible","","Mon May 11 12:37:33 UTC 2026","broken","Mon May 11 12:37:56 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step1_FirstEventCard_IsVisible"
"Verify that the user can successfully edit their own comment","21680","VerifyThatUserCanEditTheirOwnComment","","Mon May 11 12:38:07 UTC 2026","broken","Mon May 11 12:38:29 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Verify that authorized user can update their comment","119","UpdateCommentAuthorizedUser","green_city_sh.Tests","Mon May 11 12:35:18 UTC 2026","failed","Mon May 11 12:35:18 UTC 2026","EventCommentApiTests","green_city_sh.Tests.Tests.API","EventCommentApiTests","UpdateCommentAuthorizedUser"
