"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Event image is present","20519","TC037_Step2_EventImage_IsPresentAndLoaded","","Wed May 06 09:22:50 UTC 2026","passed","Wed May 06 09:23:11 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step2_EventImage_IsPresentAndLoaded"
"Verify that the comments are displayed down the news page section","6975","VerifyCommentsCount","","Wed May 06 09:21:23 UTC 2026","broken","Wed May 06 09:21:30 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyCommentsCount"
"Verify that login with invalid email format shows error and disables Sign In button","23065","AttemptToLoginWithInvalidEmail","","Wed May 06 09:21:43 UTC 2026","passed","Wed May 06 09:22:06 UTC 2026","LoginPage","","LoginTests","AttemptToLoginWithInvalidEmail"
"Title validation","22589","TC011_Step3_PublishButton_RemainsDisabled","","Wed May 06 09:22:34 UTC 2026","passed","Wed May 06 09:22:57 UTC 2026","","GreenCity","TC011_CreateEventTest","TC011_Step3_PublishButton_RemainsDisabled"
"Comment visible after refresh","40283","TC001_Step4_AfterPageRefresh_CommentRemainsVisible","","Wed May 06 09:24:21 UTC 2026","passed","Wed May 06 09:25:01 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step4_AfterPageRefresh_CommentRemainsVisible"
"Date time format is valid","20078","TC037_Step4_DateTimeFormat_IsValid","","Wed May 06 09:23:32 UTC 2026","passed","Wed May 06 09:23:52 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step4_DateTimeFormat_IsValid"
"","6780","Register_WithInvalidEmail_ShouldShowValidationError","green_city_sh.Tests","Wed May 06 09:21:44 UTC 2026","passed","Wed May 06 09:21:50 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests.WEB","RegistrationTests","Register_WithInvalidEmail_ShouldShowValidationError"
"Validate Title field (required, max length 170, validation behavior)","43885","VerifyTitleFieldValidationAndCreation","","Wed May 06 09:20:32 UTC 2026","broken","Wed May 06 09:21:15 UTC 2026","News","GreenCity","CreateNewsTitleValidationTests","VerifyTitleFieldValidationAndCreation"
"Search news by keyword - verify that only news containing the keyword are displayed and the counter updates","19630","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword","","Wed May 06 09:22:08 UTC 2026","broken","Wed May 06 09:22:28 UTC 2026","NewsPage","","NewsPageTests","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword"
"Verify that ""Create event"" button redirects to the event creation","13616","CreateEventTest","green_city_sh.Tests","Wed May 06 09:20:32 UTC 2026","passed","Wed May 06 09:20:45 UTC 2026","CreateEventButtonTest","green_city_sh.Tests.Tests.WEB","CreateEventButtonTest","CreateEventTest"
