"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Inability to save an event with a whitespace value in 'Title' field","23863","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted","","Wed May 06 07:44:18 UTC 2026","broken","Wed May 06 07:44:42 UTC 2026","","GreenCity","TC011_CreateEventTest","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted"
"Verify publication date is displayed in American format","23383","VerifyPublicationDateIsDisplayedInAmericanFormat","","Wed May 06 07:44:16 UTC 2026","broken","Wed May 06 07:44:40 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInAmericanFormat"
"Comment visible after refresh","21969","TC001_Step4_AfterPageRefresh_CommentRemainsVisible","","Wed May 06 07:45:33 UTC 2026","broken","Wed May 06 07:45:55 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step4_AfterPageRefresh_CommentRemainsVisible"
"Verify that the user can delete their comment and the counter updates","23956","VerifyDeletingUserCommentAndCounterUpdates","","Wed May 06 07:43:53 UTC 2026","broken","Wed May 06 07:44:16 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyDeletingUserCommentAndCounterUpdates"
"Verify that the user can successfully edit their own comment","21330","VerifyThatUserCanEditTheirOwnComment","","Wed May 06 07:45:03 UTC 2026","broken","Wed May 06 07:45:25 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","18855","FilterNewsByTags_ShowsOnlyNewsWithThatTag","green_city_sh.Tests","Wed May 06 07:43:40 UTC 2026","broken","Wed May 06 07:43:58 UTC 2026","NewsPageTests","green_city_sh.Tests.Tests","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"Validate Title field (required, max length 170, validation behavior)","47222","VerifyTitleFieldValidationAndCreation","","Wed May 06 07:42:31 UTC 2026","broken","Wed May 06 07:43:18 UTC 2026","News","GreenCity","CreateNewsTitleValidationTests","VerifyTitleFieldValidationAndCreation"
"Filter and Search Functionality","20204","SearchTypeAndDateRange","green_city_sh.Tests","Wed May 06 07:44:04 UTC 2026","failed","Wed May 06 07:44:24 UTC 2026","SearchTypeAndDateRangeTest","green_city_sh.Tests.Tests","SearchTypeAndDateRangeTest","SearchTypeAndDateRange"
"","21557","Login_WithInvalidPassword_ShouldShowError","green_city_sh.Tests","Wed May 06 07:43:08 UTC 2026","passed","Wed May 06 07:43:29 UTC 2026","InvalidPasswordTests","green_city_sh.Tests.Tests","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
"TC-025: Attempt to login with invalid password","6516","AttemptToLoginWithInvalidPassword","green_city_sh.Tests","Wed May 06 07:43:40 UTC 2026","failed","Wed May 06 07:43:47 UTC 2026","LoginTests","green_city_sh.Tests.Tests","LoginTests","AttemptToLoginWithInvalidPassword"
"Verify that a new user can successfully register with valid data and receives a confirmation message.","10810","Register_WithValidData_ShouldShowSuccessMessage","green_city_sh.Tests","Wed May 06 07:43:46 UTC 2026","passed","Wed May 06 07:43:57 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests","RegistrationTests","Register_WithValidData_ShouldShowSuccessMessage"
"Verify that the user can reply to another user's comment","20818","VerifyThatUserCanReplyToAnotherUserComment","","Wed May 06 07:45:45 UTC 2026","broken","Wed May 06 07:46:06 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanReplyToAnotherUserComment"
