"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validate Title field (required, max length 170, validation behavior)","50023","VerifyTitleFieldValidationAndCreation","","Tue May 12 11:21:05 UTC 2026","broken","Tue May 12 11:21:55 UTC 2026","News","GreenCity","CreateNewsTitleValidationTests","VerifyTitleFieldValidationAndCreation"
"Verify that the user cannot submit a comment with an uploaded image only","10757","VerifyCommentSubmissionWithImageOnly","","Tue May 12 11:21:24 UTC 2026","passed","Tue May 12 11:21:35 UTC 2026","Format","UI Tests","EventDetailsPageTests","VerifyCommentSubmissionWithImageOnly"
"Verify that a new user can successfully register with valid data and receives a confirmation message.","8013","Register_WithValidData_ShouldShowSuccessMessage","","Tue May 12 11:22:12 UTC 2026","passed","Tue May 12 11:22:20 UTC 2026","","UI Tests","RegistrationTests","Register_WithValidData_ShouldShowSuccessMessage"
"Verify that the comments are displayed down the news page section","7099","VerifyCommentsCount","","Tue May 12 11:22:07 UTC 2026","broken","Tue May 12 11:22:14 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyCommentsCount"
"Valid title is accepted","5120","TC010_Step1_EnterValidTitle_TitleIsAccepted","","Tue May 12 11:26:00 UTC 2026","passed","Tue May 12 11:26:06 UTC 2026","","UI Tests","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"Verify adding eco news to favorites being unauthorized","68","VerifyAddingEcoNewsToFavoritesNewsBeingUnauthorized","","Tue May 12 11:21:07 UTC 2026","passed","Tue May 12 11:21:07 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyAddingEcoNewsToFavoritesNewsBeingUnauthorized"
"Verify creating eco news with an invalid data in the description field","87","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Tue May 12 11:21:05 UTC 2026","passed","Tue May 12 11:21:05 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
"TC-025: Attempt to login with invalid password","19513","AttemptToLoginWithInvalidPassword","","Tue May 12 11:22:01 UTC 2026","passed","Tue May 12 11:22:20 UTC 2026","LoginPage","UI Tests","LoginTests","AttemptToLoginWithInvalidPassword"
"Validation error for short description","5301","TC010_Step2_ValidErrorAppears","","Tue May 12 11:26:06 UTC 2026","passed","Tue May 12 11:26:11 UTC 2026","","UI Tests","TC010_PublishButton_RemainsDisabled","TC010_Step2_ValidErrorAppears"
"","21957","Login_WithInvalidPassword_ShouldShowError","","Tue May 12 11:21:45 UTC 2026","passed","Tue May 12 11:22:07 UTC 2026","","UI Tests","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
