"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that authorized user can update their comment","719","UpdateCommentAuthorizedUser","","Wed May 13 11:46:58 UTC 2026","failed","Wed May 13 11:46:58 UTC 2026","Event Comments API Tests","API Tests","EventCommentApiTests","UpdateCommentAuthorizedUser"
"Verify that the user can cancel joining an event","41394","VerifyCancelJoiningEvent","","Wed May 13 11:48:22 UTC 2026","passed","Wed May 13 11:49:03 UTC 2026","Format","UI Tests","EventDetailsPageTests","VerifyCancelJoiningEvent"
"Verify that authorized user can't like their own comment","835","UnableLikeCommentAuthorizedUser","","Wed May 13 11:46:57 UTC 2026","passed","Wed May 13 11:46:58 UTC 2026","Event Comments API Tests","API Tests","EventCommentApiTests","UnableLikeCommentAuthorizedUser"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","22731","FilterNewsByTags_ShowsOnlyNewsWithThatTag","","Wed May 13 11:49:06 UTC 2026","passed","Wed May 13 11:49:28 UTC 2026","NewsPage","UI Tests","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"","68","VerifySearchEvents_WithUserRole_Returns403","","Wed May 13 11:46:59 UTC 2026","passed","Wed May 13 11:46:59 UTC 2026","Search Events API Tests","API Tests","SearchEventsAPITests","VerifySearchEvents_WithUserRole_Returns403"
"TC-025: Attempt to login with invalid password","23177","AttemptToLoginWithInvalidPassword","","Wed May 13 11:48:31 UTC 2026","passed","Wed May 13 11:48:54 UTC 2026","LoginPage","UI Tests","LoginTests","AttemptToLoginWithInvalidPassword"
"Verify creating eco news with an invalid data in the description field","172","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Wed May 13 11:46:59 UTC 2026","passed","Wed May 13 11:46:59 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
"Verify that authorized user can add friend","1062","VerifyAddFriend","","Wed May 13 11:46:52 UTC 2026","passed","Wed May 13 11:46:53 UTC 2026","Friend API Tests","API Tests","FriendTests","VerifyAddFriend"
"Submitted comment increases counter","44969","TC001_Step3_SubmitsComment_CountIncreasedByOne","","Wed May 13 11:51:14 UTC 2026","passed","Wed May 13 11:51:59 UTC 2026","Comments","UI Tests","TC001_AddCommentTests","TC001_Step3_SubmitsComment_CountIncreasedByOne"
"Inability to save an event with a whitespace value in 'Title' field","26445","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted","","Wed May 13 11:49:38 UTC 2026","passed","Wed May 13 11:50:05 UTC 2026","Create event","UI Tests","TC011_CreateEventTest","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted"
"Verify that user can add a comment to a habit","559","AddComment_Success","","Wed May 13 11:46:59 UTC 2026","passed","Wed May 13 11:46:59 UTC 2026","","API Tests","HabitsCommentAPITests","AddComment_Success"
"Verify getting eco news content by id successfully","247","VerifyGettingEcoNewsByIdSuccessfully","","Wed May 13 11:46:55 UTC 2026","passed","Wed May 13 11:46:55 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyGettingEcoNewsByIdSuccessfully"
"Date time format is valid","20854","TC037_Step4_DateTimeFormat_IsValid","","Wed May 13 11:50:53 UTC 2026","passed","Wed May 13 11:51:14 UTC 2026","Events","UI Tests","TC037_EventCardUITest","TC037_Step4_DateTimeFormat_IsValid"
"Title validation","25561","TC011_Step3_PublishButton_RemainsDisabled","","Wed May 13 11:50:05 UTC 2026","passed","Wed May 13 11:50:30 UTC 2026","Create event","UI Tests","TC011_CreateEventTest","TC011_Step3_PublishButton_RemainsDisabled"
"Verify guest restrictions on Event page","8465","VerifyGuestRestrictionsOnEventPage","","Wed May 13 11:48:02 UTC 2026","passed","Wed May 13 11:48:11 UTC 2026","Format","UI Tests","EventPageTests","VerifyGuestRestrictionsOnEventPage"
