"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the user can save an event and view it in bookmarks","14279","VerifySavingEventAndViewingInBookmarks","","Wed May 06 21:06:25 UTC 2026","passed","Wed May 06 21:06:39 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifySavingEventAndViewingInBookmarks"
"Event status is open or closed","20878","TC037_Step5_EventStatus_IsOpenOrClosed","","Wed May 06 21:09:40 UTC 2026","passed","Wed May 06 21:10:01 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step5_EventStatus_IsOpenOrClosed"
"TC-009: Successful creation of a 1-day online event with all mandatory fields and a picture","29950","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully","green_city_sh.Tests","Wed May 06 21:06:25 UTC 2026","broken","Wed May 06 21:06:54 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests.WEB","CreateEventsTests","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","14746","FilterNewsByTags_ShowsOnlyNewsWithThatTag","","Wed May 06 21:07:49 UTC 2026","passed","Wed May 06 21:08:04 UTC 2026","NewsPage","","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"Verify that the user can delete their comment and the counter updates","34223","VerifyDeletingUserCommentAndCounterUpdates","","Wed May 06 21:07:23 UTC 2026","passed","Wed May 06 21:07:57 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyDeletingUserCommentAndCounterUpdates"
"Verify that the comments are displayed down the news page section","6297","VerifyCommentsCount","","Wed May 06 21:07:17 UTC 2026","broken","Wed May 06 21:07:23 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyCommentsCount"
"TC-024: Successful login to the system with valid credentials","5809","VerifySuccessfulLoginWithValidCredentials","","Wed May 06 21:07:08 UTC 2026","passed","Wed May 06 21:07:14 UTC 2026","LoginPage","","LoginTests","VerifySuccessfulLoginWithValidCredentials"
"Publish button remains disabled for invalid description","5764","TC010_Step3_PublishButton_RemainsDisabled","","Wed May 06 21:11:06 UTC 2026","passed","Wed May 06 21:11:12 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step3_PublishButton_RemainsDisabled"
"Comment visible after refresh","24325","TC001_Step4_AfterPageRefresh_CommentRemainsVisible","","Wed May 06 21:10:09 UTC 2026","passed","Wed May 06 21:10:33 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step4_AfterPageRefresh_CommentRemainsVisible"
"Comment field becomes active after click","54726","TC001_Step1_ClickCommentField_BecomesActive","","Wed May 06 21:07:56 UTC 2026","passed","Wed May 06 21:08:50 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step1_ClickCommentField_BecomesActive"
"Verify that the user can successfully edit their own comment","8912","VerifyThatUserCanEditTheirOwnComment","","Wed May 06 21:08:25 UTC 2026","passed","Wed May 06 21:08:34 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Verify that ""Create event"" button redirects to the event creation","11894","CreateEventTest","green_city_sh.Tests","Wed May 06 21:06:25 UTC 2026","passed","Wed May 06 21:06:36 UTC 2026","CreateEventButtonTest","green_city_sh.Tests.Tests.WEB","CreateEventButtonTest","CreateEventTest"
"","4557","VerifyHomePageLoads","green_city_sh.Tests","Wed May 06 21:06:51 UTC 2026","passed","Wed May 06 21:06:55 UTC 2026","HomePageTests","green_city_sh.Tests.Tests.WEB","HomePageTests","VerifyHomePageLoads"
"Verify that the user cannot submit a comment with an uploaded image only","7948","VerifyCommentSubmissionWithImageOnly","","Wed May 06 21:06:39 UTC 2026","passed","Wed May 06 21:06:47 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCommentSubmissionWithImageOnly"
"TC-027: Successful logout from the site (Sign Out)","15014","Logout_AfterSuccessfulLogin_ShouldEndUserSession","green_city_sh.Tests","Wed May 06 21:06:10 UTC 2026","passed","Wed May 06 21:06:25 UTC 2026","LogoutTests","green_city_sh.Tests.Tests.WEB","LogoutTests","Logout_AfterSuccessfulLogin_ShouldEndUserSession"
"","29123","VerifyUserCanCreateNewEvent","green_city_sh.Tests","Wed May 06 21:06:54 UTC 2026","passed","Wed May 06 21:07:24 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests.WEB","CreateEventsTests","VerifyUserCanCreateNewEvent"
"Verify that the user can cancel joining an event","38522","VerifyCancelJoiningEvent","","Wed May 06 21:06:47 UTC 2026","passed","Wed May 06 21:07:26 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCancelJoiningEvent"
"Action button is enabled","19474","TC037_Step6_ActionButtons_ArePresentAndEnabled","","Wed May 06 21:10:01 UTC 2026","passed","Wed May 06 21:10:20 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step6_ActionButtons_ArePresentAndEnabled"
