"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that authorized user can update their comment","962","UpdateCommentAuthorizedUser","","Wed May 13 12:20:53 UTC 2026","failed","Wed May 13 12:20:54 UTC 2026","Event Comments API Tests","API Tests","EventCommentApiTests","UpdateCommentAuthorizedUser"
"Verify that the user can successfully edit their own comment","19770","VerifyThatUserCanEditTheirOwnComment","","Wed May 13 12:24:24 UTC 2026","broken","Wed May 13 12:24:44 UTC 2026","Comment","UI Tests","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Validation error for short description","21479","TC010_Step2_ValidErrorAppears","","Wed May 13 12:23:51 UTC 2026","broken","Wed May 13 12:24:12 UTC 2026","Create event","UI Tests","TC010_PublishButton_RemainsDisabled","TC010_Step2_ValidErrorAppears"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","24411","FilterNewsByTags_ShowsOnlyNewsWithThatTag","","Wed May 13 12:23:02 UTC 2026","broken","Wed May 13 12:23:27 UTC 2026","NewsPage","UI Tests","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"Get  habits list test","360","GetHabitsTest","","Wed May 13 12:20:54 UTC 2026","passed","Wed May 13 12:20:54 UTC 2026","Habits","API Tests","HabitApiTests","GetHabitsTest"
"Verify that a new user can successfully register with valid data and receives a confirmation message.","9308","Register_WithValidData_ShouldShowSuccessMessage","","Wed May 13 12:23:04 UTC 2026","passed","Wed May 13 12:23:13 UTC 2026","","UI Tests","RegistrationTests","Register_WithValidData_ShouldShowSuccessMessage"
"","94","VerifySearchEvents_WithoutToken_Returns401","","Wed May 13 12:20:57 UTC 2026","passed","Wed May 13 12:20:57 UTC 2026","Search Events API Tests","API Tests","SearchEventsAPITests","VerifySearchEvents_WithoutToken_Returns401"
"Verify that authorized user can't like their own comment","964","UnableLikeCommentAuthorizedUser","","Wed May 13 12:20:53 UTC 2026","passed","Wed May 13 12:20:53 UTC 2026","Event Comments API Tests","API Tests","EventCommentApiTests","UnableLikeCommentAuthorizedUser"
"Valid title is accepted","21796","TC010_Step1_EnterValidTitle_TitleIsAccepted","","Wed May 13 12:23:29 UTC 2026","broken","Wed May 13 12:23:51 UTC 2026","Create event","UI Tests","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"Search news by keyword - verify that only news containing the keyword are displayed and the counter updates","21592","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword","","Wed May 13 12:23:27 UTC 2026","broken","Wed May 13 12:23:48 UTC 2026","NewsPage","UI Tests","NewsPageTests","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword"
