"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3053","VerifyHomePageLoads","","Wed May 13 07:49:00 UTC 2026","passed","Wed May 13 07:49:03 UTC 2026","","UI Tests","HomePageTests","VerifyHomePageLoads"
"Verify that the user can reply to another user's comment","25832","VerifyThatUserCanReplyToAnotherUserComment","","Wed May 13 07:50:47 UTC 2026","broken","Wed May 13 07:51:13 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanReplyToAnotherUserComment"
"Verify creating eco news with an invalid data in the description field","128","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Wed May 13 07:48:27 UTC 2026","passed","Wed May 13 07:48:27 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
"Validate Title field (required, max length 170, validation behavior)","43335","VerifyTitleFieldValidationAndCreation","","Wed May 13 07:48:26 UTC 2026","broken","Wed May 13 07:49:10 UTC 2026","News","GreenCity","CreateNewsTitleValidationTests","VerifyTitleFieldValidationAndCreation"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","12588","FilterNewsByTags_ShowsOnlyNewsWithThatTag","","Wed May 13 07:49:51 UTC 2026","failed","Wed May 13 07:50:04 UTC 2026","NewsPage","UI Tests","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"Verify adding eco news to favorites being unauthorized","211","VerifyAddingEcoNewsToFavoritesNewsBeingUnauthorized","","Wed May 13 07:48:30 UTC 2026","passed","Wed May 13 07:48:30 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyAddingEcoNewsToFavoritesNewsBeingUnauthorized"
"","21995","Login_WithInvalidPassword_ShouldShowError","","Wed May 13 07:49:03 UTC 2026","passed","Wed May 13 07:49:25 UTC 2026","","UI Tests","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
"Verify getting eco news by invalid id","105","VerifyGettingEcoNewsDataByInvalidId","","Wed May 13 07:48:26 UTC 2026","passed","Wed May 13 07:48:26 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyGettingEcoNewsDataByInvalidId"
"Valid title is accepted","5944","TC010_Step1_EnterValidTitle_TitleIsAccepted","","Wed May 13 07:53:40 UTC 2026","passed","Wed May 13 07:53:46 UTC 2026","","UI Tests","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"Verify that the user can cancel joining an event","41388","VerifyCancelJoiningEvent","","Wed May 13 07:48:55 UTC 2026","passed","Wed May 13 07:49:37 UTC 2026","Format","UI Tests","EventDetailsPageTests","VerifyCancelJoiningEvent"
"Add habit to favorites test","1600","AddHabitToFavoritesTest","","Wed May 13 07:48:22 UTC 2026","passed","Wed May 13 07:48:24 UTC 2026","Habits","API Tests","HabitApiTests","AddHabitToFavoritesTest"
"Verify editing eco news by id successfully","1777","VerifyEditingEcoNewsByIdSuccessfully","","Wed May 13 07:48:25 UTC 2026","passed","Wed May 13 07:48:26 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyEditingEcoNewsByIdSuccessfully"
"Verify creating eco news with an invalid data in the description field","257","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Wed May 13 07:48:26 UTC 2026","passed","Wed May 13 07:48:27 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
"Verify that ""Create event"" button redirects to the event creation","16599","CreateEventTest","","Wed May 13 07:48:24 UTC 2026","passed","Wed May 13 07:48:41 UTC 2026","","UI Tests","CreateEventButtonTest","CreateEventTest"
"Verify getting eco news content by id successfully","364","VerifyGettingEcoNewsByIdSuccessfully","","Wed May 13 07:48:22 UTC 2026","passed","Wed May 13 07:48:22 UTC 2026","Eco-news-controller","API Tests","EcoNewsApiTests","VerifyGettingEcoNewsByIdSuccessfully"
"TC-027: Successful logout from the site (Sign Out)","9203","Logout_AfterSuccessfulLogin_ShouldEndUserSession","","Wed May 13 07:53:22 UTC 2026","passed","Wed May 13 07:53:32 UTC 2026","","UI Tests","LogoutTests","Logout_AfterSuccessfulLogin_ShouldEndUserSession"
"Verify publication date is displayed in Ukrainian format","10286","VerifyPublicationDateIsDisplayedInUkrainianFormat","","Wed May 13 07:50:17 UTC 2026","passed","Wed May 13 07:50:27 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInUkrainianFormat"
"TC-009: Successful creation of a 1-day online event with all mandatory fields and a picture","31759","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully","","Wed May 13 07:48:25 UTC 2026","broken","Wed May 13 07:48:57 UTC 2026","","UI Tests","CreateEventsTests","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully"
"Date time format is valid","21704","TC037_Step4_DateTimeFormat_IsValid","","Wed May 13 07:51:33 UTC 2026","passed","Wed May 13 07:51:55 UTC 2026","","UI Tests","TC037_EventCardUITest","TC037_Step4_DateTimeFormat_IsValid"
"TC-034: Editing user profile","8031","EditProfile_ShouldSaveAndRevertChanges","","Wed May 13 07:53:32 UTC 2026","broken","Wed May 13 07:53:40 UTC 2026","","UI Tests","ProfileTests","EditProfile_ShouldSaveAndRevertChanges"
