"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Remove habit from favorites test","831","RemoveHabitFromFavoritesTest","green_city_sh.Tests","Tue May 12 10:41:33 UTC 2026","passed","Tue May 12 10:41:34 UTC 2026","HabitApiTests","green_city_sh.Tests.Tests.API","HabitApiTests","RemoveHabitFromFavoritesTest"
"Verify that comments returns successfully","224","GetEventComments","green_city_sh.Tests","Tue May 12 10:41:30 UTC 2026","passed","Tue May 12 10:41:30 UTC 2026","EventCommentApiTests","green_city_sh.Tests.Tests.API","EventCommentApiTests","GetEventComments"
"Verify editing eco news by id successfully","1465","VerifyEditingEcoNewsByIdSuccessfully","","Tue May 12 10:41:32 UTC 2026","passed","Tue May 12 10:41:34 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyEditingEcoNewsByIdSuccessfully"
"Verify that user can delete own comment","445","DeleteComment_Success","green_city_sh.Tests","Tue May 12 10:41:31 UTC 2026","passed","Tue May 12 10:41:32 UTC 2026","HabitsCommentAPITests","green_city_sh.Tests.Tests.API","HabitsCommentAPITests","DeleteComment_Success"
"Verify that the user cannot submit a comment with an uploaded image only","8609","VerifyCommentSubmissionWithImageOnly","","Tue May 12 10:41:51 UTC 2026","passed","Tue May 12 10:42:00 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCommentSubmissionWithImageOnly"
"Verify that the comments are displayed down the news page section","24829","VerifyCommentsCount","","Tue May 12 10:42:28 UTC 2026","passed","Tue May 12 10:42:53 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyCommentsCount"
"Add habit to favorites test","1190","AddHabitToFavoritesTest","green_city_sh.Tests","Tue May 12 10:41:30 UTC 2026","passed","Tue May 12 10:41:32 UTC 2026","HabitApiTests","green_city_sh.Tests.Tests.API","HabitApiTests","AddHabitToFavoritesTest"
"Get favorites habits list test","330","GetFavoritesHabitsTest","green_city_sh.Tests","Tue May 12 10:41:32 UTC 2026","passed","Tue May 12 10:41:32 UTC 2026","HabitApiTests","green_city_sh.Tests.Tests.API","HabitApiTests","GetFavoritesHabitsTest"
"Verify that user can get active comments for a habit","469","GetActiveComments_Success","green_city_sh.Tests","Tue May 12 10:41:31 UTC 2026","passed","Tue May 12 10:41:31 UTC 2026","HabitsCommentAPITests","green_city_sh.Tests.Tests.API","HabitsCommentAPITests","GetActiveComments_Success"
"Submitted comment increases counter","22456","TC001_Step3_SubmitsComment_CountIncreasedByOne","","Tue May 12 10:44:11 UTC 2026","broken","Tue May 12 10:44:33 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step3_SubmitsComment_CountIncreasedByOne"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","23159","FilterNewsByTags_ShowsOnlyNewsWithThatTag","","Tue May 12 10:42:56 UTC 2026","broken","Tue May 12 10:43:19 UTC 2026","NewsPage","","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"Verify that the user can cancel joining an event","41277","VerifyCancelJoiningEvent","","Tue May 12 10:42:00 UTC 2026","passed","Tue May 12 10:42:41 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCancelJoiningEvent"
"Comment visible after refresh","21947","TC001_Step4_AfterPageRefresh_CommentRemainsVisible","","Tue May 12 10:44:33 UTC 2026","broken","Tue May 12 10:44:55 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step4_AfterPageRefresh_CommentRemainsVisible"
"Get  habits list test","415","GetHabitsTest","green_city_sh.Tests","Tue May 12 10:41:32 UTC 2026","passed","Tue May 12 10:41:33 UTC 2026","HabitApiTests","green_city_sh.Tests.Tests.API","HabitApiTests","GetHabitsTest"
"Comment field becomes active after click","37835","TC001_Step1_ClickCommentField_BecomesActive","","Tue May 12 10:43:11 UTC 2026","broken","Tue May 12 10:43:48 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step1_ClickCommentField_BecomesActive"
"Verify creating eco news with an invalid data in the description field","117","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField","","Tue May 12 10:41:34 UTC 2026","passed","Tue May 12 10:41:34 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyCreatingEcoNewsWithInvalidDescriptionInfoField"
"Publish button remains disabled for invalid description","20197","TC010_Step3_PublishButton_RemainsDisabled","","Tue May 12 10:46:56 UTC 2026","broken","Tue May 12 10:47:16 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step3_PublishButton_RemainsDisabled"
"Valid title is accepted","20247","TC010_Step1_EnterValidTitle_TitleIsAccepted","","Tue May 12 10:46:16 UTC 2026","broken","Tue May 12 10:46:36 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"TC-009: Successful creation of a 1-day online event with all mandatory fields and a picture","29902","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully","green_city_sh.Tests","Tue May 12 10:41:32 UTC 2026","broken","Tue May 12 10:42:02 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests.WEB","CreateEventsTests","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully"
"TC-027: Successful logout from the site (Sign Out)","27835","Logout_AfterSuccessfulLogin_ShouldEndUserSession","green_city_sh.Tests","Tue May 12 10:41:02 UTC 2026","broken","Tue May 12 10:41:30 UTC 2026","LogoutTests","green_city_sh.Tests.Tests.WEB","LogoutTests","Logout_AfterSuccessfulLogin_ShouldEndUserSession"
"Verify deleting eco news by id successfully","878","VerifyDeletingNewsByIdSuccessfully","","Tue May 12 10:41:32 UTC 2026","passed","Tue May 12 10:41:32 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyDeletingNewsByIdSuccessfully"
"Verify publication date is displayed in American format","24598","VerifyPublicationDateIsDisplayedInAmericanFormat","","Tue May 12 10:43:17 UTC 2026","broken","Tue May 12 10:43:41 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInAmericanFormat"
"Verify that ""Create event"" button redirects to the event creation","12807","CreateEventTest","green_city_sh.Tests","Tue May 12 10:41:32 UTC 2026","passed","Tue May 12 10:41:45 UTC 2026","CreateEventButtonTest","green_city_sh.Tests.Tests.WEB","CreateEventButtonTest","CreateEventTest"
"Action button is enabled","20832","TC037_Step6_ActionButtons_ArePresentAndEnabled","","Tue May 12 10:45:35 UTC 2026","broken","Tue May 12 10:45:56 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step6_ActionButtons_ArePresentAndEnabled"
"Verify that authorized user can delete their comment","136","DeleteCommentAuthorizedUser","green_city_sh.Tests","Tue May 12 10:41:31 UTC 2026","passed","Tue May 12 10:41:31 UTC 2026","EventCommentApiTests","green_city_sh.Tests.Tests.API","EventCommentApiTests","DeleteCommentAuthorizedUser"
"Verify that user can add a comment to a habit","433","AddComment_Success","green_city_sh.Tests","Tue May 12 10:41:31 UTC 2026","passed","Tue May 12 10:41:31 UTC 2026","HabitsCommentAPITests","green_city_sh.Tests.Tests.API","HabitsCommentAPITests","AddComment_Success"
"Verify getting eco news content by id successfully","363","VerifyGettingEcoNewsByIdSuccessfully","","Tue May 12 10:41:30 UTC 2026","passed","Tue May 12 10:41:30 UTC 2026","Eco-news-controller","","EcoNewsApiTests","VerifyGettingEcoNewsByIdSuccessfully"
"Verify that login with invalid email format shows error and disables Sign In button","23774","AttemptToLoginWithInvalidEmail","","Tue May 12 10:42:47 UTC 2026","passed","Tue May 12 10:43:11 UTC 2026","LoginPage","","LoginTests","AttemptToLoginWithInvalidEmail"
"Verify guest restrictions on Event page","7239","VerifyGuestRestrictionsOnEventPage","","Tue May 12 10:41:45 UTC 2026","passed","Tue May 12 10:41:52 UTC 2026","Format","GreenCity","EventPageTests","VerifyGuestRestrictionsOnEventPage"
"Verify that a new user can successfully register with valid data and receives a confirmation message.","7212","Register_WithValidData_ShouldShowSuccessMessage","green_city_sh.Tests","Tue May 12 10:42:41 UTC 2026","passed","Tue May 12 10:42:48 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests.WEB","RegistrationTests","Register_WithValidData_ShouldShowSuccessMessage"
"Verify that the user can save an event and view it in bookmarks","14678","VerifySavingEventAndViewingInBookmarks","","Tue May 12 10:41:37 UTC 2026","passed","Tue May 12 10:41:51 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifySavingEventAndViewingInBookmarks"
