"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC-024: Successful login to the system with valid credentials","18904","VerifySuccessfulLoginWithValidCredentials","green_city_sh.Tests","Tue May 05 10:10:43 UTC 2026","broken","Tue May 05 10:11:02 UTC 2026","LoginTests","green_city_sh.Tests.Tests","LoginTests","VerifySuccessfulLoginWithValidCredentials"
"Filter and Search Functionality","21588","SearchTypeAndDateRange","green_city_sh.Tests","Tue May 05 10:11:23 UTC 2026","failed","Tue May 05 10:11:44 UTC 2026","SearchTypeAndDateRangeTest","green_city_sh.Tests.Tests","SearchTypeAndDateRangeTest","SearchTypeAndDateRange"
"","19082","Login_WithInvalidPassword_ShouldShowError","green_city_sh.Tests","Tue May 05 10:10:40 UTC 2026","broken","Tue May 05 10:10:59 UTC 2026","InvalidPasswordTests","green_city_sh.Tests.Tests","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
"","20075","TC001_Step2_EnterValidText_IsDisplayedInInput","green_city_sh.Tests","Tue May 05 10:12:11 UTC 2026","broken","Tue May 05 10:12:32 UTC 2026","TC001_AddCommentTests","green_city_sh.Tests.Tests","TC001_AddCommentTests","TC001_Step2_EnterValidText_IsDisplayedInInput"
"Verify that the user can reply to another user's comment","19779","VerifyThatUserCanReplyToAnotherUserComment","","Tue May 05 10:13:01 UTC 2026","broken","Tue May 05 10:13:21 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanReplyToAnotherUserComment"
"","20110","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted","green_city_sh.Tests","Tue May 05 10:11:39 UTC 2026","broken","Tue May 05 10:12:00 UTC 2026","TC011_CreateEventTest","green_city_sh.Tests.Tests","TC011_CreateEventTest","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted"
"","19142","TC037_Step2_EventImage_IsPresentAndLoaded","green_city_sh.Tests","Tue May 05 10:12:05 UTC 2026","broken","Tue May 05 10:12:24 UTC 2026","TC037_EventCardUITest","green_city_sh.Tests.Tests","TC037_EventCardUITest","TC037_Step2_EventImage_IsPresentAndLoaded"
"","19712","TC001_Step3_SubmitsComment_CountIncreasedByOne","green_city_sh.Tests","Tue May 05 10:12:32 UTC 2026","broken","Tue May 05 10:12:51 UTC 2026","TC001_AddCommentTests","green_city_sh.Tests.Tests","TC001_AddCommentTests","TC001_Step3_SubmitsComment_CountIncreasedByOne"
"Verify that the user can delete their comment and the counter updates","21351","VerifyDeletingUserCommentAndCounterUpdates","","Tue May 05 10:11:20 UTC 2026","broken","Tue May 05 10:11:41 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyDeletingUserCommentAndCounterUpdates"
"","26651","TC010_Step1_EnterValidTitle_TitleIsAccepted","green_city_sh.Tests","Tue May 05 10:09:05 UTC 2026","broken","Tue May 05 10:09:32 UTC 2026","TC010_PublishButton_RemainsDisabled","green_city_sh.Tests.Tests","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
