"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that a new user can successfully register with valid data and receives a confirmation message.","8860","Register_WithValidData_ShouldShowSuccessMessage","green_city_sh.Tests","Fri May 08 09:10:32 UTC 2026","passed","Fri May 08 09:10:41 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests.WEB","RegistrationTests","Register_WithValidData_ShouldShowSuccessMessage"
"","4063","VerifyHomePageLoads","green_city_sh.Tests","Fri May 08 09:09:58 UTC 2026","passed","Fri May 08 09:10:02 UTC 2026","HomePageTests","green_city_sh.Tests.Tests.WEB","HomePageTests","VerifyHomePageLoads"
"Verify that the user can reply to another user's comment","27292","VerifyThatUserCanReplyToAnotherUserComment","","Fri May 08 09:11:59 UTC 2026","failed","Fri May 08 09:12:26 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanReplyToAnotherUserComment"
"Valid title is accepted","19625","TC010_Step1_EnterValidTitle_TitleIsAccepted","","Fri May 08 09:13:56 UTC 2026","broken","Fri May 08 09:14:16 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step1_EnterValidTitle_TitleIsAccepted"
"Comment visible after refresh","20307","TC001_Step4_AfterPageRefresh_CommentRemainsVisible","","Fri May 08 09:13:16 UTC 2026","broken","Fri May 08 09:13:36 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step4_AfterPageRefresh_CommentRemainsVisible"
"Entered valid text is displayed","56148","TC001_Step2_EnterValidText_IsDisplayedInInput","","Fri May 08 09:11:59 UTC 2026","passed","Fri May 08 09:12:55 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step2_EnterValidText_IsDisplayedInInput"
"Date time format is valid","20240","TC037_Step4_DateTimeFormat_IsValid","","Fri May 08 09:12:30 UTC 2026","broken","Fri May 08 09:12:51 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step4_DateTimeFormat_IsValid"
"","8723","Register_WithInvalidEmail_ShouldShowValidationError","green_city_sh.Tests","Fri May 08 09:10:41 UTC 2026","passed","Fri May 08 09:10:50 UTC 2026","RegistrationTests","green_city_sh.Tests.Tests.WEB","RegistrationTests","Register_WithInvalidEmail_ShouldShowValidationError"
"TC-025: Attempt to login with invalid password","21551","AttemptToLoginWithInvalidPassword","","Fri May 08 09:10:18 UTC 2026","passed","Fri May 08 09:10:40 UTC 2026","LoginPage","","LoginTests","AttemptToLoginWithInvalidPassword"
"Verify that the user can successfully edit their own comment","12695","VerifyThatUserCanEditTheirOwnComment","","Fri May 08 09:11:36 UTC 2026","passed","Fri May 08 09:11:48 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Verify guest restrictions on Event page","8428","VerifyGuestRestrictionsOnEventPage","","Fri May 08 09:09:41 UTC 2026","passed","Fri May 08 09:09:49 UTC 2026","Format","GreenCity","EventPageTests","VerifyGuestRestrictionsOnEventPage"
"","460","VerifySuccessSignIn","green_city_sh.Tests","Fri May 08 09:09:25 UTC 2026","passed","Fri May 08 09:09:25 UTC 2026","LoginAPITests","green_city_sh.Tests.Tests.API","LoginAPITests","VerifySuccessSignIn"
"Verify that the user can delete their comment and the counter updates","32662","VerifyDeletingUserCommentAndCounterUpdates","","Fri May 08 09:10:47 UTC 2026","passed","Fri May 08 09:11:19 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyDeletingUserCommentAndCounterUpdates"
"Verify that the user can successfully edit their own comment","10433","VerifyThatUserCanEditTheirOwnComment","","Fri May 08 09:11:48 UTC 2026","passed","Fri May 08 09:11:59 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyThatUserCanEditTheirOwnComment"
"Event card is visible","23999","TC037_Step1_FirstEventCard_IsVisible","","Fri May 08 09:11:20 UTC 2026","passed","Fri May 08 09:11:44 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step1_FirstEventCard_IsVisible"
"Verify that ""Create event"" button redirects to the event creation","15870","CreateEventTest","green_city_sh.Tests","Fri May 08 09:09:25 UTC 2026","passed","Fri May 08 09:09:41 UTC 2026","CreateEventButtonTest","green_city_sh.Tests.Tests.WEB","CreateEventButtonTest","CreateEventTest"
"Search news by keyword - verify that only news containing the keyword are displayed and the counter updates","9229","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword","","Fri May 08 09:11:11 UTC 2026","passed","Fri May 08 09:11:20 UTC 2026","NewsPage","","NewsPageTests","SearchNewsByKeyword_ShowsOnlyNewsWithKeyword"
"Validate Title field (required, max length 170, validation behavior)","46384","VerifyTitleFieldValidationAndCreation","","Fri May 08 09:09:25 UTC 2026","broken","Fri May 08 09:10:11 UTC 2026","News","GreenCity","CreateNewsTitleValidationTests","VerifyTitleFieldValidationAndCreation"
"TC-027: Successful logout from the site (Sign Out)","18410","Logout_AfterSuccessfulLogin_ShouldEndUserSession","green_city_sh.Tests","Fri May 08 09:09:06 UTC 2026","passed","Fri May 08 09:09:25 UTC 2026","LogoutTests","green_city_sh.Tests.Tests.WEB","LogoutTests","Logout_AfterSuccessfulLogin_ShouldEndUserSession"
"TC-034: Editing user profile","20331","EditProfile_ShouldSaveAndRevertChanges","green_city_sh.Tests","Fri May 08 09:13:36 UTC 2026","broken","Fri May 08 09:13:56 UTC 2026","ProfileTests","green_city_sh.Tests.Tests.WEB","ProfileTests","EditProfile_ShouldSaveAndRevertChanges"
"Verify that filter results are displayed correctly when selecting 'Events' and 'Ads'","25436","FilterByEventsAndAds_DisplaysCorrectResults","","Fri May 08 09:10:30 UTC 2026","failed","Fri May 08 09:10:56 UTC 2026","NewsPage","","NewsPageTests","FilterByEventsAndAds_DisplaysCorrectResults"
"","21309","Login_WithInvalidPassword_ShouldShowError","green_city_sh.Tests","Fri May 08 09:10:02 UTC 2026","passed","Fri May 08 09:10:23 UTC 2026","InvalidPasswordTests","green_city_sh.Tests.Tests.WEB","InvalidPasswordTests","Login_WithInvalidPassword_ShouldShowError"
"Submitted comment increases counter","20284","TC001_Step3_SubmitsComment_CountIncreasedByOne","","Fri May 08 09:12:55 UTC 2026","broken","Fri May 08 09:13:16 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step3_SubmitsComment_CountIncreasedByOne"
"Inability to save an event with a whitespace value in 'Title' field","23691","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted","","Fri May 08 09:11:12 UTC 2026","passed","Fri May 08 09:11:35 UTC 2026","","GreenCity","TC011_CreateEventTest","TC011_Step1_EnterWhitespaceInTitle_WhitespaceIsAccepted"
"Verify that searching for events using a keyword returns cards contain the searched keyword in their title","8655","SearchByKeywordReturnsMatchingEvents","green_city_sh.Tests","Fri May 08 09:09:49 UTC 2026","passed","Fri May 08 09:09:58 UTC 2026","EventsSearchTests","green_city_sh.Tests.Tests.WEB","EventsSearchTests","SearchByKeywordReturnsMatchingEvents"
"Event status is open or closed","20398","TC037_Step5_EventStatus_IsOpenOrClosed","","Fri May 08 09:12:51 UTC 2026","broken","Fri May 08 09:13:11 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step5_EventStatus_IsOpenOrClosed"
"Action button is enabled","20334","TC037_Step6_ActionButtons_ArePresentAndEnabled","","Fri May 08 09:13:11 UTC 2026","broken","Fri May 08 09:13:31 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step6_ActionButtons_ArePresentAndEnabled"
"Verify publication date is displayed in American format","9689","VerifyPublicationDateIsDisplayedInAmericanFormat","","Fri May 08 09:11:19 UTC 2026","passed","Fri May 08 09:11:29 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInAmericanFormat"
"TC-024: Successful login to the system with valid credentials","7286","VerifySuccessfulLoginWithValidCredentials","","Fri May 08 09:10:11 UTC 2026","passed","Fri May 08 09:10:18 UTC 2026","LoginPage","","LoginTests","VerifySuccessfulLoginWithValidCredentials"
"Verify that the comments are displayed down the news page section","23526","VerifyCommentsCount","","Fri May 08 09:10:23 UTC 2026","passed","Fri May 08 09:10:47 UTC 2026","Comment","GreenCity","NewsDetailsPageTests","VerifyCommentsCount"
"Comment field becomes active after click","54448","TC001_Step1_ClickCommentField_BecomesActive","","Fri May 08 09:11:05 UTC 2026","passed","Fri May 08 09:11:59 UTC 2026","","GreenCity","TC001_AddCommentTests","TC001_Step1_ClickCommentField_BecomesActive"
"Filter and Search Functionality","21694","SearchTypeAndDateRange","green_city_sh.Tests","Fri May 08 09:10:50 UTC 2026","failed","Fri May 08 09:11:12 UTC 2026","SearchTypeAndDateRangeTest","green_city_sh.Tests.Tests.WEB","SearchTypeAndDateRangeTest","SearchTypeAndDateRange"
"Verify that the user can cancel joining an event","41462","VerifyCancelJoiningEvent","","Fri May 08 09:09:51 UTC 2026","passed","Fri May 08 09:10:32 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCancelJoiningEvent"
"Verify that the user can save an event and view it in bookmarks","16033","VerifySavingEventAndViewingInBookmarks","","Fri May 08 09:09:25 UTC 2026","passed","Fri May 08 09:09:41 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifySavingEventAndViewingInBookmarks"
"Validation error for short description","20733","TC010_Step2_ValidErrorAppears","","Fri May 08 09:14:16 UTC 2026","broken","Fri May 08 09:14:37 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step2_ValidErrorAppears"
"","32699","VerifyUserCanCreateNewEvent","green_city_sh.Tests","Fri May 08 09:09:58 UTC 2026","passed","Fri May 08 09:10:30 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests.WEB","CreateEventsTests","VerifyUserCanCreateNewEvent"
"TC-009: Successful creation of a 1-day online event with all mandatory fields and a picture","32752","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully","green_city_sh.Tests","Fri May 08 09:09:25 UTC 2026","broken","Fri May 08 09:09:58 UTC 2026","CreateEventsTests","green_city_sh.Tests.Tests.WEB","CreateEventsTests","CreateOneDayOnlineEvent_WithMandatoryFieldsAndPicture_Successfully"
"Title validation","26285","TC011_Step3_PublishButton_RemainsDisabled","","Fri May 08 09:11:35 UTC 2026","passed","Fri May 08 09:12:02 UTC 2026","","GreenCity","TC011_CreateEventTest","TC011_Step3_PublishButton_RemainsDisabled"
"Event image is present","23982","TC037_Step2_EventImage_IsPresentAndLoaded","","Fri May 08 09:11:44 UTC 2026","passed","Fri May 08 09:12:08 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step2_EventImage_IsPresentAndLoaded"
"Event category tag is valid","22429","TC037_Step3_CategoryTag_IsValidValue","","Fri May 08 09:12:08 UTC 2026","passed","Fri May 08 09:12:30 UTC 2026","","GreenCity","TC037_EventCardUITest","TC037_Step3_CategoryTag_IsValidValue"
"Filter news by tags - verify each tag shows relevant news and counter updates correctly","15111","FilterNewsByTags_ShowsOnlyNewsWithThatTag","","Fri May 08 09:10:56 UTC 2026","passed","Fri May 08 09:11:11 UTC 2026","NewsPage","","NewsPageTests","FilterNewsByTags_ShowsOnlyNewsWithThatTag"
"Publish button remains disabled for invalid description","21098","TC010_Step3_PublishButton_RemainsDisabled","","Fri May 08 09:14:37 UTC 2026","broken","Fri May 08 09:14:58 UTC 2026","","GreenCity","TC010_PublishButton_RemainsDisabled","TC010_Step3_PublishButton_RemainsDisabled"
"Verify that login with invalid email format shows error and disables Sign In button","24600","AttemptToLoginWithInvalidEmail","","Fri May 08 09:10:40 UTC 2026","passed","Fri May 08 09:11:05 UTC 2026","LoginPage","","LoginTests","AttemptToLoginWithInvalidEmail"
"Verify that the user cannot submit a comment with an uploaded image only","9617","VerifyCommentSubmissionWithImageOnly","","Fri May 08 09:09:41 UTC 2026","passed","Fri May 08 09:09:51 UTC 2026","Format","GreenCity","EventDetailsPageTests","VerifyCommentSubmissionWithImageOnly"
"Verify publication date is displayed in Ukrainian format","6470","VerifyPublicationDateIsDisplayedInUkrainianFormat","","Fri May 08 09:11:29 UTC 2026","passed","Fri May 08 09:11:36 UTC 2026","Format","GreenCity","NewsDetailsPageTests","VerifyPublicationDateIsDisplayedInUkrainianFormat"
